date,time,team,opponent_team,points,opponent_points,points_difference,spread,win_against_spread,spread_percentage_sbr,moneyline_team,moneyline_opponent,total_team,total_opponent,spread_percentage_sportsplays,spread_percentage_vegas
20150311,6:00p,SAC,CHA,113,106,7,8.0,1,56,325.0,-360.0,204.5,204.5,60,59
20150311,6:00p,CHA,SAC,106,113,-7,-8.0,0,44,-360.0,325.0,204.5,204.5,40,41
20150311,6:30p,MEM,BOS,92,95,-3,-6.5,0,60,-255.0,235.0,188.5,188.5,72,64
20150311,6:30p,BOS,MEM,95,92,3,6.5,1,40,235.0,-255.0,188.5,188.5,28,36
20150311,6:30p,BKN,MIA,98,104,-6,4.0,0,48,165.0,-175.0,200.5,200.5,40,64
20150311,6:30p,MIA,BKN,104,98,6,-4.0,1,52,-175.0,165.0,200.5,200.5,60,36
20150311,7:00p,ORL,MIL,91,97,-6,8.0,0,48,330.0,-370.0,189.0,189.0,43,65
20150311,7:00p,MIL,ORL,97,91,6,-8.0,1,52,-370.0,330.0,189.0,189.0,57,35
20150311,7:00p,LAC,OKC,120,108,12,6.5,1,55,240.0,-260.0,210.0,210.0,54,43
20150311,7:00p,OKC,LAC,108,120,-12,-6.5,0,45,-260.0,240.0,210.0,210.0,46,57
20150311,8:00p,ATL,DEN,102,115,-13,-7.0,0,66,-290.0,260.0,208.0,208.0,80,81
20150311,8:00p,DEN,ATL,115,102,13,7.0,1,34,260.0,-290.0,208.0,208.0,20,19
20150311,9:00p,MIN,PHX,97,106,-9,5.0,0,48,185.0,-200.0,204.5,204.5,39,37
20150311,9:00p,PHX,MIN,106,97,9,-5.0,1,52,-200.0,185.0,204.5,204.5,61,63
20150311,9:30p,HOU,POR,100,105,-5,2.5,0,52,125.0,-135.0,206.0,206.0,49,49
20150311,9:30p,POR,HOU,105,100,5,-2.5,1,48,-135.0,125.0,206.0,206.0,51,51
20150311,9:30p,DET,GSW,98,105,-7,14.5,0,41,1350.0,-1750.0,205.0,205.0,39,26
20150311,9:30p,GSW,DET,105,98,7,-14.5,1,59,-1750.0,1350.0,205.0,205.0,61,74
20150312,6:00p,MIL,IND,103,109,-6,7.0,0,49,265.0,-295.0,188.0,188.0,46,35
20150312,6:00p,IND,MIL,109,103,6,-7.0,1,51,-295.0,265.0,188.0,188.0,54,65
20150312,6:00p,MEM,WAS,87,107,-20,8.5,0,47,325.0,-400.0,182.5,182.5,56,43
20150312,6:00p,WAS,MEM,107,87,20,-8.5,1,53,-400.0,325.0,182.5,182.5,44,57
20150312,8:30p,CLE,SAS,128,125,3,-1.5,1,52,-123.0,103.0,206.5,206.5,56,58
20150312,8:30p,SAS,CLE,125,128,-3,1.5,0,48,103.0,-123.0,206.5,206.5,44,42
20150312,8:00p,HOU,UTA,91,109,-18,-2.0,0,62,-140.0,120.0,191.0,191.0,79,81
20150312,8:00p,UTA,HOU,109,91,18,2.0,1,38,120.0,-140.0,191.0,191.0,21,19
20150312,9:30p,NYK,LAL,101,94,7,7.0,1,47,255.0,-280.0,191.5,191.5,38,49
20150312,9:30p,LAL,NYK,94,101,-7,-7.0,0,53,-280.0,255.0,191.5,191.5,62,51
20150313,6:00p,CHI,CHA,91,101,-10,1.0,0,53,-105.0,-105.0,188.0,188.0,59,55
20150313,6:00p,CHA,CHI,101,91,10,-1.0,1,47,-105.0,-105.0,188.0,188.0,41,45
20150313,6:00p,SAC,PHI,107,114,-7,-4.5,0,55,-175.0,165.0,206.5,206.5,66,61
20150313,6:00p,PHI,SAC,114,107,7,4.5,1,45,165.0,-175.0,206.5,206.5,34,39
20150313,6:30p,ORL,BOS,88,95,-7,5.0,0,44,185.0,-200.0,194.5,194.5,32,39
20150313,6:30p,BOS,ORL,95,88,7,-5.0,1,56,-200.0,185.0,194.5,194.5,68,61
20150313,6:30p,MIA,TOR,92,102,-10,5.0,0,51,185.0,-200.0,204.0,204.0,38,50
20150313,6:30p,TOR,MIA,102,92,10,-5.0,1,49,-200.0,185.0,204.0,204.0,62,50
20150313,7:00p,MIN,OKC,99,113,-14,10.5,0,45,500.0,-600.0,212.0,212.0,33,38
20150313,7:00p,OKC,MIN,113,99,14,-10.5,1,55,-600.0,500.0,212.0,212.0,67,62
20150313,7:30p,LAC,DAL,99,129,-30,2.5,0,49,125.0,-135.0,204.0,204.0,56,40
20150313,7:30p,DAL,LAC,129,99,30,-2.5,1,51,-135.0,125.0,204.0,204.0,44,60
20150313,8:00p,GSW,DEN,103,114,-11,2.5,0,45,130.0,-140.0,207.0,207.0,60,57
20150313,8:00p,DEN,GSW,114,103,11,-2.5,1,55,-140.0,130.0,207.0,207.0,40,43
20150313,9:00p,ATL,PHX,96,87,9,-6.5,1,59,-245.0,225.0,202.5,202.5,66,66
20150313,9:00p,PHX,ATL,87,96,-9,6.5,0,41,225.0,-245.0,202.5,202.5,34,34
20150313,9:00p,DET,POR,99,118,-19,8.0,0,42,318.0,-350.0,195.5,195.5,32,28
20150313,9:00p,POR,DET,118,99,19,-8.0,1,58,-350.0,318.0,195.5,195.5,68,72
20150314,6:00p,BOS,IND,93,89,4,8.5,1,53,355.0,-400.0,193.0,193.0,53,57
20150314,6:00p,IND,BOS,89,93,-4,-8.5,0,47,-400.0,355.0,193.0,193.0,47,43
20150314,6:00p,SAC,WAS,97,113,-16,10.0,0,49,468.0,-550.0,207.5,207.5,41,19
20150314,6:00p,WAS,SAC,113,97,16,-10.0,1,51,-550.0,468.0,207.5,207.5,59,81
20150314,6:30p,BKN,PHI,94,87,7,-6.5,1,49,-265.0,245.0,197.5,197.5,54,70
20150314,6:30p,PHI,BKN,87,94,-7,6.5,0,51,245.0,-265.0,197.5,197.5,46,30
20150314,7:00p,MIL,MEM,83,96,-13,6.5,0,42,240.0,-260.0,183.5,183.5,30,37
20150314,7:00p,MEM,MIL,96,83,13,-6.5,1,58,-260.0,240.0,183.5,183.5,70,63
20150314,8:00p,DET,UTA,85,88,-3,8.0,0,45,318.0,-350.0,183.5,183.5,43,45
20150314,8:00p,UTA,DET,88,85,3,-8.0,1,55,-350.0,318.0,183.5,183.5,57,55
20150314,9:30p,NYK,GSW,94,125,-31,19.0,0,47,2100.0,-2800.0,200.0,200.0,51,42
20150314,9:30p,GSW,NYK,125,94,31,-19.0,1,53,-2800.0,2100.0,200.0,200.0,49,58
20150315,12:00p,CHI,OKC,100,109,-9,7.0,0,49,260.0,-290.0,204.5,204.5,40,31
20150315,12:00p,OKC,CHI,109,100,9,-7.0,1,51,-290.0,260.0,204.5,204.5,60,69
20150315,2:30p,HOU,LAC,100,98,2,5.0,1,47,175.0,-210.0,213.5,213.5,44,36
20150315,2:30p,LAC,HOU,98,100,-2,-5.0,0,53,-210.0,175.0,213.5,213.5,56,64
20150315,5:00p,CLE,ORL,123,108,15,-10.5,1,59,-620.0,515.0,200.0,200.0,79,72
20150315,5:00p,ORL,CLE,108,123,-15,10.5,0,41,515.0,-620.0,200.0,200.0,21,28
20150315,5:00p,DEN,NOP,118,111,7,7.5,1,43,305.0,-335.0,209.0,209.0,34,32
20150315,5:00p,NOP,DEN,111,118,-7,-7.5,0,57,-335.0,305.0,209.0,209.0,66,68
20150315,6:00p,POR,TOR,113,97,16,1.5,1,52,110.0,-120.0,204.5,204.5,56,63
20150315,6:00p,TOR,POR,97,113,-16,-1.5,0,48,-120.0,110.0,204.5,204.5,44,37
20150315,6:00p,MIN,SAS,97,123,-26,14.0,0,39,1025.0,-1250.0,206.0,206.0,30,35
20150315,6:00p,SAS,MIN,123,97,26,-14.0,1,61,-1250.0,1025.0,206.0,206.0,70,65
20150315,8:00p,NYK,PHX,89,102,-13,11.5,0,42,600.0,-750.0,196.0,196.0,32,31
20150315,8:00p,PHX,NYK,102,89,13,-11.5,1,58,-750.0,600.0,196.0,196.0,68,69
20150315,8:30p,ATL,LAL,91,86,5,-6.5,1,60,-260.0,240.0,194.5,194.5,73,74
20150315,8:30p,LAL,ATL,86,91,-5,6.5,0,40,240.0,-260.0,194.5,194.5,27,26
20150316,6:00p,TOR,IND,117,98,19,5.0,1,51,185.0,-200.0,198.0,198.0,56,37
20150316,6:00p,IND,TOR,98,117,-19,-5.0,0,49,-200.0,185.0,198.0,198.0,44,63
20150316,6:00p,POR,WAS,97,105,-8,1.0,0,52,102.0,-112.0,198.0,198.0,55,56
20150316,6:00p,WAS,POR,105,97,8,-1.0,1,48,-112.0,102.0,198.0,198.0,45,44
20150316,6:30p,PHI,BOS,89,108,-19,8.5,0,49,360.0,-405.0,196.0,196.0,38,44
20150316,6:30p,BOS,PHI,108,89,19,-8.5,1,51,-405.0,360.0,196.0,196.0,62,56
20150316,7:00p,BKN,MIN,122,106,16,-5.0,1,54,-190.0,175.0,197.5,197.5,61,61
20150316,7:00p,MIN,BKN,106,122,-16,5.0,0,46,175.0,-190.0,197.5,197.5,39,39
20150316,7:00p,DEN,MEM,81,92,-11,12.5,0,50,800.0,-1000.0,194.0,194.0,48,44
20150316,7:00p,MEM,DEN,92,81,11,-12.5,1,50,-1000.0,800.0,194.0,194.0,52,56
20150316,7:00p,CLE,MIA,92,106,-14,-5.5,0,63,-225.0,205.0,203.5,203.5,81,72
20150316,7:00p,MIA,CLE,106,92,14,5.5,1,37,205.0,-225.0,203.5,203.5,19,28
20150316,7:30p,OKC,DAL,115,119,-4,6.0,0,54,200.0,-240.0,215.0,215.0,57,57
20150316,7:30p,DAL,OKC,119,115,4,-6.0,1,46,-240.0,200.0,215.0,215.0,43,43
20150316,8:00p,CHA,UTA,66,94,-28,4.5,0,49,165.0,-175.0,181.0,181.0,40,32
20150316,8:00p,UTA,CHA,94,66,28,-4.5,1,51,-175.0,165.0,181.0,181.0,60,68
20150316,9:00p,ATL,SAC,110,103,7,-4.5,1,61,-175.0,165.0,206.5,206.5,74,73
20150316,9:00p,SAC,ATL,103,110,-7,4.5,0,39,165.0,-175.0,206.5,206.5,26,27
20150316,9:30p,LAL,GSW,105,108,-3,18.0,0,46,3000.0,-4500.0,209.0,209.0,46,48
20150316,9:30p,GSW,LAL,108,105,3,-18.0,1,54,-4500.0,3000.0,209.0,209.0,54,52
20150317,6:30p,SAS,NYK,100,104,-4,-15.0,0,59,-2050.0,1550.0,194.5,194.5,69,73
20150317,6:30p,NYK,SAS,104,100,4,15.0,1,41,1550.0,-2050.0,194.5,194.5,31,27
20150317,6:30p,MEM,DET,95,105,-10,-4.5,0,59,-185.0,170.0,183.5,183.5,75,71
20150317,6:30p,DET,MEM,105,95,10,4.5,1,41,170.0,-185.0,183.5,183.5,25,29
20150317,7:00p,MIL,NOP,84,85,-1,7.0,0,49,255.0,-280.0,190.5,190.5,45,47
20150317,7:00p,NOP,MIL,85,84,1,-7.0,1,51,-280.0,255.0,190.5,190.5,55,53
20150317,7:00p,ORL,HOU,94,107,-13,11.0,0,50,535.0,-650.0,207.0,207.0,37,40
20150317,7:00p,HOU,ORL,107,94,13,-11.0,1,50,-650.0,535.0,207.0,207.0,63,60
20150317,9:30p,CHA,LAC,92,99,-7,10.0,0,39,475.0,-560.0,201.5,201.5,30,24
20150317,9:30p,LAC,CHA,99,92,7,-10.0,1,61,-560.0,475.0,201.5,201.5,70,76
20150318,6:00p,BKN,CLE,92,117,-25,12.0,0,43,660.0,-840.0,207.5,207.5,37,51
20150318,6:00p,CLE,BKN,117,92,25,-12.0,1,57,-840.0,660.0,207.5,207.5,63,49
20150318,6:00p,DET,PHI,83,94,-11,0.0,0,56,-105.0,-105.0,195.0,195.0,71,55
20150318,6:00p,PHI,DET,94,83,11,0.0,1,44,-105.0,-105.0,195.0,195.0,29,45
20150318,6:30p,MIN,TOR,100,105,-5,11.0,0,43,535.0,-650.0,210.0,210.0,37,45
20150318,6:30p,TOR,MIN,105,100,5,-11.0,1,57,-650.0,535.0,210.0,210.0,63,55
20150318,6:30p,POR,MIA,104,108,-4,-2.5,0,64,-135.0,125.0,202.0,202.0,72,63
20150318,6:30p,MIA,POR,108,104,4,2.5,1,36,125.0,-135.0,202.0,202.0,28,37
20150318,7:00p,SAS,MIL,114,103,11,-5.5,1,60,-240.0,200.0,192.0,192.0,69,66
20150318,7:00p,MIL,SAS,103,114,-11,5.5,0,41,200.0,-240.0,192.0,192.0,31,34
20150318,7:00p,IND,CHI,86,103,-17,1.0,0,43,-103.0,-117.0,189.0,189.0,39,49
20150318,7:00p,CHI,IND,103,86,17,-1.0,1,57,-117.0,-103.0,189.0,189.0,61,51
20150318,7:00p,ORL,DAL,102,107,-5,12.5,0,46,700.0,-1100.0,205.5,205.5,40,52
20150318,7:00p,DAL,ORL,107,102,5,-12.5,1,54,-1100.0,700.0,205.5,205.5,60,48
20150318,7:00p,BOS,OKC,118,122,-4,6.5,0,48,240.0,-280.0,212.0,212.0,42,55
20150318,7:00p,OKC,BOS,122,118,4,-6.5,1,52,-280.0,240.0,212.0,212.0,58,45
20150318,9:00p,LAC,SAC,116,105,11,-9.0,1,57,-440.0,350.0,214.0,214.0,62,68
20150318,9:00p,SAC,LAC,105,116,-11,9.0,0,43,350.0,-440.0,214.0,214.0,38,32
20150318,9:30p,ATL,GSW,95,114,-19,7.0,0,48,260.0,-290.0,207.5,207.5,48,47
20150318,9:30p,GSW,ATL,114,95,19,-7.0,1,52,-290.0,260.0,207.5,207.5,52,53
20150318,9:30p,WAS,UTA,88,84,4,3.0,1,51,140.0,-150.0,181.0,181.0,52,49
20150318,9:30p,UTA,WAS,84,88,-4,-3.0,0,49,-150.0,140.0,181.0,181.0,48,51
20150319,6:30p,MIN,NYK,95,92,3,2.0,1,51,110.0,-130.0,196.5,196.5,54,61
20150319,6:30p,NYK,MIN,92,95,-3,-2.0,0,49,-130.0,110.0,196.5,196.5,46,39
20150319,7:00p,DEN,HOU,108,118,-10,7.0,0,43,250.0,-300.0,214.0,214.0,33,36
20150319,7:00p,HOU,DEN,118,108,10,-7.0,1,57,-300.0,250.0,214.0,214.0,67,64
20150319,9:00p,NOP,PHX,72,74,-2,3.0,0,48,130.0,-150.0,198.0,198.0,53,47
20150319,9:00p,PHX,NOP,74,72,2,-3.0,1,52,-150.0,130.0,198.0,198.0,47,53
20150319,9:30p,UTA,LAL,80,73,7,-4.5,1,60,-185.0,160.0,183.0,183.0,59,76
20150319,9:30p,LAL,UTA,73,80,-7,4.5,0,40,160.0,-185.0,183.0,183.0,41,24
20150320,6:00p,NYK,PHI,81,97,-16,5.5,0,49,200.0,-240.0,188.5,188.5,53,37
20150320,6:00p,PHI,NYK,97,81,16,-5.5,1,51,-240.0,200.0,188.5,188.5,47,63
20150320,6:00p,POR,ORL,104,111,-7,-8.5,0,53,-380.0,315.0,200.0,200.0,71,83
20150320,6:00p,ORL,POR,111,104,7,8.5,1,47,315.0,-380.0,200.0,200.0,29,17
20150320,6:30p,DEN,MIA,91,108,-17,7.5,0,58,285.0,-345.0,210.0,210.0,45,57
20150320,6:30p,MIA,DEN,108,91,17,-7.5,1,42,-345.0,285.0,210.0,210.0,55,43
20150320,6:30p,MIL,BKN,127,129,-2,2.0,0,56,110.0,-130.0,192.5,192.5,53,67
20150320,6:30p,BKN,MIL,129,127,2,-2.0,1,44,-130.0,110.0,192.5,192.5,47,33
20150320,6:30p,IND,CLE,92,95,-3,10.5,0,48,450.0,-600.0,201.0,201.0,43,29
20150320,6:30p,CLE,IND,95,92,3,-10.5,1,52,-600.0,450.0,201.0,201.0,57,71
20150320,7:00p,ATL,OKC,115,123,-8,1.0,0,51,103.0,-113.0,210.5,210.5,50,53
20150320,7:00p,OKC,ATL,123,115,8,-1.0,1,49,-113.0,103.0,210.5,210.5,50,47
20150320,7:00p,TOR,CHI,92,108,-16,1.5,0,50,108.0,-118.0,198.5,198.5,43,48
20150320,7:00p,CHI,TOR,108,92,16,-1.5,1,50,-118.0,108.0,198.5,198.5,57,52
20150320,7:30p,MEM,DAL,112,101,11,2.5,1,50,130.0,-140.0,196.5,196.5,46,37
20150320,7:30p,DAL,MEM,101,112,-11,-2.5,0,50,-140.0,130.0,196.5,196.5,54,63
20150320,7:30p,BOS,SAS,89,101,-12,9.0,0,49,390.0,-440.0,205.5,205.5,41,55
20150320,7:30p,SAS,BOS,101,89,12,-9.0,1,51,-440.0,390.0,205.5,205.5,59,45
20150320,9:00p,CHA,SAC,91,101,-10,-5.0,0,51,-200.0,185.0,206.5,206.5,45,18
20150320,9:00p,SAC,CHA,101,91,10,5.0,1,49,185.0,-200.0,206.5,206.5,55,82
20150320,9:30p,NOP,GSW,96,112,-16,13.5,0,46,1225.0,-1550.0,202.5,202.5,38,24
20150320,9:30p,GSW,NOP,112,96,16,-13.5,1,54,-1550.0,1225.0,202.5,202.5,62,76
20150320,9:30p,WAS,LAC,99,113,-14,7.0,0,55,250.0,-300.0,201.5,201.5,50,41
20150320,9:30p,LAC,WAS,113,99,14,-7.0,1,45,-300.0,250.0,201.5,201.5,50,59
20150321,6:00p,BKN,IND,123,111,12,8.5,1,52,335.0,-375.0,195.5,195.5,48,45
20150321,6:00p,IND,BKN,111,123,-12,-8.5,0,48,-375.0,335.0,195.5,195.5,52,55
20150321,6:30p,CHI,DET,91,107,-16,-3.0,0,57,-150.0,140.0,193.0,193.0,71,73
20150321,6:30p,DET,CHI,107,91,16,3.0,1,43,140.0,-150.0,193.0,193.0,29,27
20150321,7:00p,POR,MEM,86,97,-11,3.0,0,47,135.0,-145.0,194.0,194.0,36,31
20150321,7:00p,MEM,POR,97,86,11,-3.0,1,53,-145.0,135.0,194.0,194.0,64,69
20150321,7:00p,PHX,HOU,117,102,15,7.5,1,50,270.0,-330.0,207.0,207.0,45,50
20150321,7:00p,HOU,PHX,102,117,-15,-7.5,0,50,-330.0,270.0,207.0,207.0,55,50
20150321,9:30p,UTA,GSW,91,106,-15,9.0,0,41,360.0,-450.0,191.5,191.5,29,46
20150321,9:30p,GSW,UTA,106,91,15,-9.0,1,59,-450.0,360.0,191.5,191.5,71,54
20150322,2:00p,MIA,OKC,75,93,-18,3.5,0,42,145.0,-165.0,212.5,212.5,32,43
20150322,2:00p,OKC,MIA,93,75,18,-3.5,1,58,-165.0,145.0,212.5,212.5,68,57
20150322,2:00p,SAS,ATL,114,95,19,2.0,1,47,107.0,-127.0,200.5,200.5,42,37
20150322,2:00p,ATL,SAS,95,114,-19,-2.0,0,53,-127.0,107.0,200.5,200.5,58,63
20150322,2:00p,CLE,MIL,108,90,18,-8.0,1,56,-370.0,310.0,195.5,195.5,69,68
20150322,2:00p,MIL,CLE,90,108,-18,8.0,0,44,310.0,-370.0,195.5,195.5,31,32
20150322,2:30p,NOP,LAC,100,107,-7,10.0,0,50,425.0,-550.0,199.0,199.0,44,60
20150322,2:30p,LAC,NOP,107,100,7,-10.0,1,50,-550.0,425.0,199.0,199.0,56,40
20150322,3:00p,NYK,TOR,89,106,-17,12.0,0,42,850.0,-1050.0,194.5,194.5,35,41
20150322,3:00p,TOR,NYK,106,89,17,-12.0,1,58,-1050.0,850.0,194.5,194.5,65,59
20150322,5:00p,WAS,SAC,86,109,-23,-4.0,0,62,-170.0,150.0,209.0,209.0,72,82
20150322,5:00p,SAC,WAS,109,86,23,4.0,1,38,150.0,-170.0,209.0,209.0,28,18
20150322,5:00p,DET,BOS,105,97,8,5.5,1,42,185.0,-225.0,196.5,196.5,38,38
20150322,5:00p,BOS,DET,97,105,-8,-5.5,0,58,-225.0,185.0,196.5,196.5,62,62
20150322,5:00p,DEN,ORL,119,100,19,-1.0,1,50,-118.0,-102.0,206.0,206.0,43,22
20150322,5:00p,ORL,DEN,100,119,-19,1.0,0,50,-102.0,-118.0,206.0,206.0,57,78
20150322,6:00p,CHA,MIN,109,98,11,-5.5,1,52,-220.0,180.0,198.5,198.5,55,68
20150322,6:00p,MIN,CHA,98,109,-11,5.5,0,48,180.0,-220.0,198.5,198.5,45,32
20150322,8:00p,DAL,PHX,92,98,-6,-4.5,0,51,-190.0,165.0,206.5,206.5,56,40
20150322,8:00p,PHX,DAL,98,92,6,4.5,1,49,165.0,-190.0,206.5,206.5,44,60
20150322,8:30p,PHI,LAL,87,101,-14,5.0,0,47,175.0,-190.0,194.0,194.0,49,63
20150322,8:30p,LAL,PHI,101,87,14,-5.0,1,53,-190.0,175.0,194.0,194.0,51,37
20150323,6:00p,HOU,IND,110,100,10,-1.5,1,56,-120.0,110.0,203.0,203.0,69,74
20150323,6:00p,IND,HOU,100,110,-10,1.5,0,44,110.0,-120.0,203.0,203.0,31,26
20150323,6:30p,MEM,NYK,103,82,21,-14.0,1,50,-1500.0,1200.0,183.0,183.0,58,55
20150323,6:30p,NYK,MEM,82,103,-21,14.0,0,50,1200.0,-1500.0,183.0,183.0,42,45
20150323,6:30p,BOS,BKN,110,91,19,5.0,1,55,180.0,-220.0,203.5,203.5,53,32
20150323,6:30p,BKN,BOS,91,110,-19,-5.0,0,45,-220.0,180.0,203.5,203.5,47,68
20150323,7:00p,CHA,CHI,86,98,-12,7.0,0,47,265.0,-295.0,191.5,191.5,36,39
20150323,7:00p,CHI,CHA,98,86,12,-7.0,1,53,-295.0,265.0,191.5,191.5,64,61
20150323,8:00p,MIN,UTA,106,104,2,10.5,1,49,450.0,-600.0,182.5,182.5,56,64
20150323,8:00p,UTA,MIN,104,106,-2,-10.5,0,51,-600.0,450.0,182.5,182.5,44,36
20150323,9:30p,WAS,GSW,76,107,-31,11.0,0,48,550.0,-800.0,207.5,207.5,40,40
20150323,9:30p,GSW,WAS,107,76,31,-11.0,1,52,-800.0,550.0,207.5,207.5,60,60
20150324,6:30p,TOR,DET,104,108,-4,-4.0,0,60,-170.0,150.0,204.5,204.5,72,62
20150324,6:30p,DET,TOR,108,104,4,4.0,1,40,150.0,-170.0,204.5,204.5,28,38
20150324,7:00p,LAL,OKC,117,127,-10,9.5,0,44,450.0,-525.0,214.5,214.5,24,32
20150324,7:00p,OKC,LAL,127,117,10,-9.5,1,56,-525.0,450.0,214.5,214.5,76,68
20150324,7:00p,MIA,MIL,88,89,-1,-2.0,0,54,-125.0,115.0,191.0,191.0,56,71
20150324,7:00p,MIL,MIA,89,88,1,2.0,1,46,115.0,-125.0,191.0,191.0,44,29
20150324,7:00p,SAS,DAL,94,101,-7,-3.5,0,55,-160.0,140.0,206.5,206.5,64,60
20150324,7:00p,DAL,SAS,101,94,7,3.5,1,45,140.0,-160.0,206.5,206.5,36,40
20150324,9:00p,PHI,SAC,106,107,-1,8.5,0,50,335.0,-420.0,206.5,206.5,41,37
20150324,9:00p,SAC,PHI,107,106,1,-8.5,1,50,-420.0,335.0,206.5,206.5,59,63
20150324,9:30p,GSW,POR,122,108,14,-7.0,1,55,-290.0,260.0,204.5,204.5,55,59
20150324,9:30p,POR,GSW,108,122,-14,7.0,0,45,260.0,-290.0,204.5,204.5,45,41
20150325,6:00p,BKN,CHA,91,88,3,3.5,1,54,140.0,-160.0,197.0,197.0,48,46
20150325,6:00p,CHA,BKN,88,91,-3,-3.5,0,46,-160.0,140.0,197.0,197.0,52,54
20150325,6:00p,LAC,NYK,111,80,31,-15.0,1,53,-2150.0,1650.0,197.0,197.0,65,76
20150325,6:00p,NYK,LAC,80,111,-31,15.0,0,47,1650.0,-2150.0,197.0,197.0,35,24
20150325,6:00p,IND,WAS,103,101,2,3.0,1,39,140.0,-160.0,188.5,188.5,33,36
20150325,6:00p,WAS,IND,101,103,-2,-3.0,0,61,-160.0,140.0,188.5,188.5,67,64
20150325,6:00p,ATL,ORL,95,83,12,-9.0,1,56,-430.0,380.0,200.5,200.5,65,70
20150325,6:00p,ORL,ATL,83,95,-12,9.0,0,44,380.0,-430.0,200.5,200.5,35,30
20150325,6:00p,CHI,TOR,116,103,13,-3.0,1,52,-148.0,138.0,197.0,197.0,53,59
20150325,6:00p,TOR,CHI,103,116,-13,3.0,0,48,138.0,-148.0,197.0,197.0,47,41
20150325,6:30p,MIA,BOS,93,86,7,8.0,1,51,300.0,-360.0,198.5,198.5,55,52
20150325,6:30p,BOS,MIA,86,93,-7,-8.0,0,49,-360.0,300.0,198.5,198.5,45,48
20150325,7:00p,CLE,MEM,111,89,22,-1.0,1,55,-117.0,-103.0,194.0,194.0,60,65
20150325,7:00p,MEM,CLE,89,111,-22,1.0,0,45,-103.0,-117.0,194.0,194.0,40,35
20150325,7:00p,HOU,NOP,95,93,2,1.0,1,58,-105.0,-105.0,203.0,203.0,63,69
20150325,7:00p,NOP,HOU,93,95,-2,-1.0,0,42,-105.0,-105.0,203.0,203.0,37,31
20150325,7:00p,LAL,MIN,101,99,2,1.0,1,46,102.0,-112.0,201.5,201.5,35,39
20150325,7:00p,MIN,LAL,99,101,-2,-1.0,0,54,-112.0,102.0,201.5,201.5,65,61
20150325,8:00p,POR,UTA,92,89,3,1.5,1,59,105.0,-125.0,180.5,180.5,59,59
20150325,8:00p,UTA,POR,89,92,-3,-1.5,0,41,-125.0,105.0,180.5,180.5,41,41
20150325,8:00p,PHI,DEN,99,85,14,11.5,1,55,575.0,-850.0,209.5,209.5,52,32
20150325,8:00p,DEN,PHI,85,99,-14,-11.5,0,45,-850.0,575.0,209.5,209.5,48,68
20150325,8:30p,OKC,SAS,91,130,-39,7.5,0,58,280.0,-340.0,216.5,216.5,67,54
20150325,8:30p,SAS,OKC,130,91,39,-7.5,1,42,-340.0,280.0,216.5,216.5,33,46
20150325,9:00p,SAC,PHX,108,99,9,8.5,1,45,330.0,-370.0,213.0,213.0,40,23
20150325,9:00p,PHX,SAC,99,108,-9,-8.5,0,55,-370.0,330.0,213.0,213.0,60,77
20150326,7:00p,IND,MIL,107,111,-4,4.0,0,47,160.0,-170.0,189.0,189.0,41,44
20150326,7:00p,MIL,IND,111,107,4,-4.0,1,53,-170.0,160.0,189.0,189.0,59,56
20150327,6:00p,DET,ORL,111,97,14,-2.5,1,56,-140.0,120.0,197.5,197.5,65,61
20150327,6:00p,ORL,DET,97,111,-14,2.5,0,44,120.0,-140.0,197.5,197.5,35,39
20150327,6:00p,LAC,PHI,119,98,21,-12.5,1,56,-970.0,635.0,202.0,202.0,69,72
20150327,6:00p,PHI,LAC,98,119,-21,12.5,0,44,635.0,-970.0,202.0,202.0,31,28
20150327,6:00p,CHA,WAS,107,110,-3,5.0,0,41,175.0,-210.0,188.0,188.0,31,32
20150327,6:00p,WAS,CHA,110,107,3,-5.0,1,59,-210.0,175.0,188.0,188.0,69,68
20150327,6:30p,LAL,TOR,83,94,-11,8.5,0,49,335.0,-420.0,204.0,204.0,33,18
20150327,6:30p,TOR,LAL,94,83,11,-8.5,1,51,-420.0,335.0,204.0,204.0,67,82
20150327,6:30p,CLE,BKN,98,106,-8,-9.0,0,63,-470.0,375.0,207.5,207.5,78,76
20150327,6:30p,BKN,CLE,106,98,8,9.0,1,37,375.0,-470.0,207.5,207.5,22,24
20150327,6:30p,MIA,ATL,86,99,-13,8.0,0,50,315.0,-380.0,195.5,195.5,47,35
20150327,6:30p,ATL,MIA,99,86,13,-8.0,1,50,-380.0,315.0,195.5,195.5,53,65
20150327,6:30p,BOS,NYK,96,92,4,-10.5,1,57,-650.0,535.0,194.0,194.0,69,88
20150327,6:30p,NYK,BOS,92,96,-4,10.5,0,43,535.0,-650.0,194.0,194.0,31,12
20150327,7:00p,SAC,NOP,88,102,-14,6.5,0,54,240.0,-260.0,205.5,205.5,52,33
20150327,7:00p,NOP,SAC,102,88,14,-6.5,1,46,-260.0,240.0,205.5,205.5,48,67
20150327,7:00p,MIN,HOU,110,120,-10,14.0,0,49,1050.0,-1300.0,205.5,205.5,40,37
20150327,7:00p,HOU,MIN,120,110,10,-14.0,1,51,-1300.0,1050.0,205.5,205.5,60,63
20150327,7:00p,GSW,MEM,107,84,23,-3.5,1,53,-150.0,140.0,198.5,198.5,67,55
20150327,7:00p,MEM,GSW,84,107,-23,3.5,0,47,140.0,-150.0,198.5,198.5,33,45
