game_id,season,week,date,time,team_org,opponent_team_org,team,opponent_team,points,opponent_points,points_difference,spread,win_against_spread,spread_percentage_sbr,moneyline_team,moneyline_opponent,total_team,total_opponent,pick_sportsplays,spread_percentage_sportsplays,spread_percentage_vegas
,2014,12,20141123,1:00p,Houston,Cincinnati,HOU,CIN,13,22,-9,0,0,47,-133,113,43.5,43.5,8021,45,35
,2014,12,20141123,1:00p,Tampa Bay,Chicago,TB,CHI,13,21,-8,5.5,0,49,190,-230,46,46,7436,36,10
,2014,12,20141123,1:00p,Chicago,Tampa Bay,CHI,TB,21,13,8,-5.5,1,51,-230,190,46,46,13148,64,90
,2014,12,20141123,4:05p,Arizona,Seattle,ARI,SEA,3,19,-16,7.5,0,54,305,-335,42,42,16975,50,50
,2014,12,20141123,4:05p,Seattle,Arizona,SEA,ARI,19,3,16,-7.5,1,46,-335,305,42,42,16867,50,50
,2014,12,20141123,4:05p,Los Angeles,San Diego,LA,SD,24,27,-3,5,0,48,190,-210,43.5,43.5,11558,49,42
,2014,12,20141123,4:05p,San Diego,Los Angeles,SD,LA,27,24,3,-5,1,52,-210,190,43.5,43.5,11929,51,58
,2014,12,20141123,4:25p,Miami,Denver,MIA,DEN,36,39,-3,6.5,0,40,248,-270,47.5,47.5,9858,23,37
,2014,12,20141123,4:25p,Denver,Miami,DEN,MIA,39,36,3,-6.5,1,60,-270,248,47.5,47.5,32258,77,63
,2014,12,20141123,4:25p,Washington,San Francisco,WAS,SF,13,17,-4,9.5,0,45,380,-430,43.5,43.5,9348,25,35
,2014,12,20141123,4:25p,San Francisco,Washington,SF,WAS,17,13,4,-9.5,1,55,-430,380,43.5,43.5,28610,75,65
,2014,12,20141123,8:30p,Dallas,N.Y. Giants,DAL,NYG,31,28,3,-4.5,1,60,-190,175,48.5,48.5,28493,69,69
,2014,12,20141123,8:30p,N.Y. Giants,Dallas,NYG,DAL,28,31,-3,4.5,0,40,175,-190,48.5,48.5,12975,31,31
,2014,12,20141124,8:30p,Baltimore,New Orleans,BAL,NO,34,27,7,2.5,1,41,120,-140,50.5,50.5,14075,39,32
,2014,12,20141124,8:30p,New Orleans,Baltimore,NO,BAL,27,34,-7,-2.5,0,59,-140,120,50.5,50.5,22219,61,68
,2014,12,20141124,7:00p,N.Y. Jets,Buffalo,NYJ,BUF,3,38,-35,2.5,0,47,135,-145,42.5,42.5,10997,35,38
,2014,12,20141124,7:00p,Buffalo,N.Y. Jets,BUF,NYJ,38,3,35,-2.5,1,53,-145,135,42.5,42.5,20167,65,62
,2014,13,20141127,12:30p,Chicago,Detroit,CHI,DET,17,34,-17,7,0,39,270,-300,47.5,47.5,8678,41,46
,2014,13,20141127,12:30p,Detroit,Chicago,DET,CHI,34,17,17,-7,1,61,-300,270,47.5,47.5,12350,59,54
,2014,13,20141127,4:30p,Philadelphia,Dallas,PHI,DAL,33,10,23,3,1,44,155,-165,55.5,55.5,10887,48,38
,2014,13,20141127,4:30p,Dallas,Philadelphia,DAL,PHI,10,33,-23,-3,0,56,-165,155,55.5,55.5,11670,52,62
,2014,13,20141127,8:30p,Seattle,San Francisco,SEA,SF,19,3,16,1,1,50,103,-113,40,40,11817,50,51
,2014,13,20141127,8:30p,San Francisco,Seattle,SF,SEA,3,19,-16,-1,0,50,-113,103,40,40,11794,50,49
,2014,13,20141130,1:00p,Washington,Indianapolis,WAS,IND,27,49,-22,11.5,0,42,415,-525,51,51,3170,20,32
,2014,13,20141130,1:00p,Indianapolis,Washington,IND,WAS,49,27,22,-11.5,1,58,-525,415,51,51,12965,80,68
,2014,13,20141130,1:00p,Tennessee,Houston,TEN,HOU,21,45,-24,7.5,0,47,265,-325,43,43,3266,30,37
,2014,13,20141130,1:00p,Houston,Tennessee,HOU,TEN,45,21,24,-7.5,1,53,-325,265,43,43,7498,70,63
,2014,13,20141130,1:00p,Cleveland,Buffalo,CLE,BUF,10,26,-16,3,0,46,160,-185,42,42,6846,58,39
,2014,13,20141130,1:00p,Buffalo,Cleveland,BUF,CLE,26,10,16,-3,1,54,-185,160,42,42,4886,42,61
,2014,13,20141130,1:00p,San Diego,Baltimore,SD,BAL,34,33,1,7,1,42,240,-280,45.5,45.5,4920,42,42
,2014,13,20141130,1:00p,Baltimore,San Diego,BAL,SD,33,34,-1,-7,0,58,-280,240,45.5,45.5,6826,58,58
,2014,13,20141130,1:00p,N.Y. Giants,Jacksonville,NYG,JAC,24,25,-1,-3,0,70,-150,130,45,45,11376,85,79
,2014,13,20141130,1:00p,Jacksonville,N.Y. Giants,JAC,NYG,25,24,1,3,1,30,130,-150,45,45,2079,15,21
,2014,13,20141130,1:00p,Cincinnati,Tampa Bay,CIN,TB,14,13,1,-3.5,1,66,-185,160,44.5,44.5,10591,79,69
,2014,13,20141130,1:00p,Tampa Bay,Cincinnati,TB,CIN,13,14,-1,3.5,0,34,160,-185,44.5,44.5,2777,21,31
,2014,13,20141130,1:00p,Oakland,Los Angeles,OAK,LA,0,52,-52,7.5,0,43,243,-285,42,42,3380,29,28
,2014,13,20141130,1:00p,Los Angeles,Oakland,LA,OAK,52,0,52,-7.5,1,57,-285,243,42,42,8144,71,72
,2014,13,20141130,1:00p,New Orleans,Pittsburgh,NO,PIT,35,32,3,4.5,1,44,175,-210,54.5,54.5,4306,36,36
,2014,13,20141130,1:00p,Pittsburgh,New Orleans,PIT,NO,32,35,-3,-4.5,0,56,-210,175,54.5,54.5,7576,64,64
,2014,13,20141130,1:00p,Carolina,Minnesota,CAR,MIN,13,31,-18,2.5,0,43,120,-140,42.5,42.5,5201,49,43
,2014,13,20141130,1:00p,Minnesota,Carolina,MIN,CAR,31,13,18,-2.5,1,57,-140,120,42.5,42.5,5361,51,57
,2014,13,20141130,4:05p,Arizona,Atlanta,ARI,ATL,18,29,-11,-1.5,0,62,-118,108,45,45,9402,70,68
,2014,13,20141130,4:05p,Atlanta,Arizona,ATL,ARI,29,18,11,1.5,1,38,108,-118,45,45,4060,30,32
,2014,13,20141130,4:25p,New England,Green Bay,NE,GB,21,26,-5,3,0,53,140,-150,57.5,57.5,9508,58,54
,2014,13,20141130,4:25p,Green Bay,New England,GB,NE,26,21,5,-3,1,47,-150,140,57.5,57.5,6770,42,46
,2014,13,20141130,8:30p,Denver,Kansas City,DEN,KC,29,16,13,0,1,60,-102,-108,49,49,14652,71,72
,2014,13,20141130,8:30p,Kansas City,Denver,KC,DEN,16,29,-13,0,0,40,-108,-102,49,49,5997,29,28
,2014,13,20141201,8:30p,Miami,N.Y. Jets,MIA,NYJ,16,13,3,-7,1,63,-295,265,41.5,41.5,12489,79,72
,2014,13,20141201,8:30p,N.Y. Jets,Miami,NYJ,MIA,13,16,-3,7,0,37,265,-295,41.5,41.5,3317,21,28
,2014,14,20141204,8:25p,Dallas,Chicago,DAL,CHI,41,28,13,-3.5,1,59,-190,175,50.5,50.5,18346,60,65
,2014,14,20141204,8:25p,Chicago,Dallas,CHI,DAL,28,41,-13,3.5,0,42,175,-190,50.5,50.5,11999,40,35
,2014,14,20141207,1:00p,Baltimore,Miami,BAL,MIA,28,13,15,3,1,54,140,-160,45.5,45.5,12526,59,51
,2014,14,20141207,1:00p,Miami,Baltimore,MIA,BAL,13,28,-15,-3,0,46,-160,140,45.5,45.5,8670,41,49
,2014,14,20141207,1:00p,Pittsburgh,Cincinnati,PIT,CIN,42,21,21,3,1,59,155,-175,48,48,11525,54,60
,2014,14,20141207,1:00p,Cincinnati,Pittsburgh,CIN,PIT,21,42,-21,-3,0,41,-175,155,48,48,9906,46,40
,2014,14,20141207,1:00p,Indianapolis,Cleveland,IND,CLE,25,24,1,-3.5,1,62,-170,150,50,50,21507,76,73
,2014,14,20141207,1:00p,Cleveland,Indianapolis,CLE,IND,24,25,-1,3.5,0,38,150,-170,50,50,6914,24,27
,2014,14,20141207,1:00p,Houston,Jacksonville,HOU,JAC,27,13,14,-7,1,67,-250,210,42.5,42.5,16078,78,73
,2014,14,20141207,1:00p,Jacksonville,Houston,JAC,HOU,13,27,-14,7,0,33,210,-250,42.5,42.5,4640,22,27
,2014,14,20141207,1:00p,N.Y. Giants,Tennessee,NYG,TEN,36,7,29,0,1,63,,,46,46,13536,75,79
,2014,14,20141207,1:00p,Tennessee,N.Y. Giants,TEN,NYG,7,36,-29,0,0,37,,,46,46,4417,25,21
,2014,14,20141207,1:00p,Carolina,New Orleans,CAR,NO,41,10,31,10.5,1,48,360,-450,50,50,6937,25,32
,2014,14,20141207,1:00p,New Orleans,Carolina,NO,CAR,10,41,-31,-10.5,0,53,-450,360,50,50,20756,75,68
,2014,14,20141207,1:00p,Tampa Bay,Detroit,TB,DET,17,34,-17,11.5,0,54,400,-500,41.5,41.5,6561,31,42
,2014,14,20141207,1:00p,Detroit,Tampa Bay,DET,TB,34,17,17,-11.5,1,46,-500,400,41.5,41.5,14939,69,58
,2014,14,20141207,1:00p,Los Angeles,Washington,LA,WAS,24,0,24,-3,1,63,-170,150,44.5,44.5,14084,70,65
,2014,14,20141207,1:00p,Washington,Los Angeles,WAS,LA,0,24,-24,3,0,37,150,-170,44.5,44.5,5924,30,35
,2014,14,20141207,1:00p,N.Y. Jets,Minnesota,NYJ,MIN,24,30,-6,5,0,41,200,-240,40,40,5170,30,35
,2014,14,20141207,1:00p,Minnesota,N.Y. Jets,MIN,NYJ,30,24,6,-5,1,59,-240,200,40,40,11908,70,65
,2014,14,20141207,4:05p,Buffalo,Denver,BUF,DEN,17,24,-7,9,0,41,365,-410,47,47,7477,24,27
,2014,14,20141207,4:05p,Denver,Buffalo,DEN,BUF,24,17,7,-9,1,59,-410,365,47,47,23786,76,73
,2014,14,20141207,4:05p,Kansas City,Arizona,KC,ARI,14,17,-3,-2.5,0,51,-145,135,41.5,41.5,13295,58,55
,2014,14,20141207,4:05p,Arizona,Kansas City,ARI,KC,17,14,3,2.5,1,49,135,-145,41.5,41.5,9771,42,45
,2014,14,20141207,4:25p,San Francisco,Oakland,SF,OAK,13,24,-11,-8.5,0,55,-370,330,40.5,40.5,19852,73,69
,2014,14,20141207,4:25p,Oakland,San Francisco,OAK,SF,24,13,11,8.5,1,45,330,-370,40.5,40.5,7375,27,31
,2014,14,20141207,4:25p,Seattle,Philadelphia,SEA,PHI,24,14,10,-1.5,1,56,-120,110,47.5,47.5,20600,61,70
,2014,14,20141207,4:25p,Philadelphia,Seattle,PHI,SEA,14,24,-10,1.5,0,44,110,-120,47.5,47.5,13009,39,30
,2014,14,20141207,8:30p,New England,San Diego,NE,SD,23,14,9,-4,1,66,-215,178,53.5,53.5,27433,75,77
,2014,14,20141207,8:30p,San Diego,New England,SD,NE,14,23,-9,4,0,34,178,-215,53.5,53.5,9254,25,23
,2014,14,20141208,8:30p,Atlanta,Green Bay,ATL,GB,37,43,-6,13.5,0,43,660,-840,54.5,54.5,10479,23,33
,2014,14,20141208,8:30p,Green Bay,Atlanta,GB,ATL,43,37,6,-13.5,1,57,-840,660,54.5,54.5,34332,77,67
,2014,15,20141211,8:25p,Arizona,Los Angeles,ARI,LA,12,6,6,6,1,53,220,-240,40.5,40.5,12179,52,49
,2014,15,20141211,8:25p,Los Angeles,Arizona,LA,ARI,6,12,-6,-6,0,47,-240,220,40.5,40.5,11078,48,51
,2014,15,20141214,1:00p,Oakland,Kansas City,OAK,KC,13,31,-18,10,0,55,435,-500,41.5,41.5,11375,46,47
,2014,15,20141214,1:00p,Kansas City,Oakland,KC,OAK,31,13,18,-10,1,45,-500,435,41.5,41.5,13523,54,53
,2014,15,20141214,1:00p,Jacksonville,Baltimore,JAC,BAL,12,20,-8,14.5,0,51,575,-850,45,45,6955,30,39
,2014,15,20141214,1:00p,Baltimore,Jacksonville,BAL,JAC,20,12,8,-14.5,1,49,-850,575,45,45,15996,70,61
,2014,15,20141214,1:00p,Pittsburgh,Atlanta,PIT,ATL,27,20,7,-3,1,57,-148,138,55,55,11222,61,72
,2014,15,20141214,1:00p,Atlanta,Pittsburgh,ATL,PIT,20,27,-7,3,0,43,138,-148,55,55,7084,39,28
,2014,15,20141214,1:00p,Houston,Indianapolis,HOU,IND,10,17,-7,7.5,0,43,245,-290,49,49,7098,30,29
,2014,15,20141214,1:00p,Indianapolis,Houston,IND,HOU,17,10,7,-7.5,1,57,-290,245,49,49,16193,70,71
,2014,15,20141214,1:00p,Cincinnati,Cleveland,CIN,CLE,30,0,30,1,1,53,105,-115,44,44,12675,57,47
,2014,15,20141214,1:00p,Cleveland,Cincinnati,CLE,CIN,0,30,-30,-1,0,47,-115,105,44,44,9631,43,53
,2014,15,20141214,1:00p,Miami,New England,MIA,NE,13,41,-28,9,0,41,318,-350,48,48,8975,24,31
,2014,15,20141214,1:00p,New England,Miami,NE,MIA,41,13,28,-9,1,59,-350,318,48,48,28964,76,69
,2014,15,20141214,1:00p,Tampa Bay,Carolina,TB,CAR,17,19,-2,3,0,53,150,-170,41,41,6643,38,39
,2014,15,20141214,1:00p,Carolina,Tampa Bay,CAR,TB,19,17,2,-3,1,47,-170,150,41,41,10855,62,61
,2014,15,20141214,1:00p,Washington,N.Y. Giants,WAS,NYG,13,24,-11,6.5,0,39,260,-290,47,47,5571,28,37
,2014,15,20141214,1:00p,N.Y. Giants,Washington,NYG,WAS,24,13,11,-6.5,1,61,-290,260,47,47,14079,72,63
,2014,15,20141214,1:00p,Green Bay,Buffalo,GB,BUF,13,21,-8,-4,0,56,-200,185,50,50,25453,76,66
,2014,15,20141214,1:00p,Buffalo,Green Bay,BUF,GB,21,13,8,4,1,44,185,-200,50,50,8161,24,34
,2014,15,20141214,4:25p,Minnesota,Detroit,MIN,DET,14,16,-2,8,0,51,335,-375,42.5,42.5,9154,37,38
,2014,15,20141214,4:25p,Detroit,Minnesota,DET,MIN,16,14,2,-8,1,49,-375,335,42.5,42.5,15753,63,62
,2014,15,20141214,4:05p,N.Y. Jets,Tennessee,NYJ,TEN,16,11,5,-3.5,1,55,-170,160,42,42,7938,57,49
,2014,15,20141214,4:05p,Tennessee,N.Y. Jets,TEN,NYJ,11,16,-5,3.5,0,45,160,-170,42,42,5964,43,51
,2014,15,20141214,4:05p,Denver,San Diego,DEN,SD,22,10,12,-4.5,1,59,-210,190,49,49,19056,64,67
,2014,15,20141214,4:05p,San Diego,Denver,SD,DEN,10,22,-12,4.5,0,41,190,-210,49,49,10758,36,33
,2014,15,20141214,4:25p,San Francisco,Seattle,SF,SEA,7,17,-10,9,0,54,365,-410,38.5,38.5,15018,44,46
,2014,15,20141214,4:25p,Seattle,San Francisco,SEA,SF,17,7,10,-9,1,46,-410,365,38.5,38.5,18843,56,54
,2014,15,20141214,8:30p,Dallas,Philadelphia,DAL,PHI,38,27,11,3.5,1,51,160,-170,54.5,54.5,18403,53,57
,2014,15,20141214,8:30p,Philadelphia,Dallas,PHI,DAL,27,38,-11,-3.5,0,49,-170,160,54.5,54.5,16282,47,43
,2014,15,20141215,8:30p,New Orleans,Chicago,NO,CHI,31,15,16,-3.5,1,61,-175,165,53.5,53.5,22598,74,73
,2014,15,20141215,8:30p,Chicago,New Orleans,CHI,NO,15,31,-16,3.5,0,39,165,-175,53.5,53.5,8043,26,27
,2014,16,20141218,8:25p,Tennessee,Jacksonville,TEN,JAC,13,21,-8,4.5,0,41,185,-200,39,39,5544,28,34
,2014,16,20141218,8:25p,Jacksonville,Tennessee,JAC,TEN,21,13,8,-4.5,1,59,-200,185,39,39,14139,72,66
,2014,16,20141220,8:25p,San Diego,San Francisco,SD,SF,38,35,3,1.5,1,57,112,-122,40.5,40.5,14839,60,63
,2014,16,20141220,8:25p,San Francisco,San Diego,SF,SD,35,38,-3,-1.5,0,43,-122,112,40.5,40.5,9728,40,37
,2014,16,20141220,4:30p,Philadelphia,Washington,PHI,WAS,24,27,-3,-7.5,0,61,-320,290,50.5,50.5,24905,79,73
,2014,16,20141220,4:30p,Washington,Philadelphia,WAS,PHI,27,24,3,7.5,1,39,290,-320,50.5,50.5,6753,21,27
,2014,16,20141221,1:00p,Minnesota,Miami,MIN,MIA,35,37,-2,7,0,65,210,-250,42,42,12841,56,59
,2014,16,20141221,1:00p,Miami,Minnesota,MIA,MIN,37,35,2,-7,1,35,-250,210,42,42,10168,44,41
,2014,16,20141221,1:00p,Green Bay,Tampa Bay,GB,TB,20,3,17,-13,1,60,-650,475,49,49,24519,78,74
,2014,16,20141221,1:00p,Tampa Bay,Green Bay,TB,GB,3,20,-17,13,0,40,475,-650,49,49,6778,22,26
,2014,16,20141221,1:00p,Detroit,Chicago,DET,CHI,20,14,6,-9.5,1,63,-370,310,44,44,20951,76,72
,2014,16,20141221,1:00p,Chicago,Detroit,CHI,DET,14,20,-6,9.5,0,37,310,-370,44,44,6749,24,28
,2014,16,20141221,1:00p,Atlanta,New Orleans,ATL,NO,30,14,16,7.5,1,53,245,-290,56,56,11250,49,54
,2014,16,20141221,1:00p,New Orleans,Atlanta,NO,ATL,14,30,-16,-7.5,0,47,-290,245,56,56,11694,51,46
,2014,16,20141221,1:00p,New England,N.Y. Jets,NE,NYJ,17,16,1,-11.5,1,59,-550,425,46.5,46.5,24106,73,71
,2014,16,20141221,1:00p,N.Y. Jets,New England,NYJ,NE,16,17,-1,11.5,0,41,425,-550,46.5,46.5,8704,27,29
,2014,16,20141221,1:00p,Kansas City,Pittsburgh,KC,PIT,12,20,-8,2.5,0,43,128,-148,48,48,8280,32,32
,2014,16,20141221,1:00p,Pittsburgh,Kansas City,PIT,KC,20,12,8,-2.5,1,57,-148,128,48,48,17839,68,68
,2014,16,20141221,1:00p,Cleveland,Carolina,CLE,CAR,13,17,-4,4.5,0,45,180,-220,40.5,40.5,4628,35,38
,2014,16,20141221,1:00p,Carolina,Cleveland,CAR,CLE,17,13,4,-4.5,1,55,-220,180,40.5,40.5,8493,65,62
,2014,16,20141221,1:00p,Baltimore,Houston,BAL,HOU,13,25,-12,-5.5,0,63,-240,200,42,42,13403,72,63
,2014,16,20141221,1:00p,Houston,Baltimore,HOU,BAL,25,13,12,5.5,1,37,200,-240,42,42,5278,28,37
,2014,16,20141221,4:05p,N.Y. Giants,Los Angeles,NYG,LA,37,27,10,6.5,1,51,255,-280,43.5,43.5,9702,57,66
,2014,16,20141221,4:05p,Los Angeles,N.Y. Giants,LA,NYG,27,37,-10,-6.5,0,49,-280,255,43.5,43.5,7298,43,34
,2014,16,20141221,4:25p,Buffalo,Oakland,BUF,OAK,24,26,-2,-6.5,0,49,-280,255,41.5,41.5,12838,61,61
,2014,16,20141221,4:25p,Oakland,Buffalo,OAK,BUF,26,24,2,6.5,1,51,255,-280,41.5,41.5,8169,39,39
,2014,16,20141221,4:25p,Indianapolis,Dallas,IND,DAL,7,42,-35,3,0,49,160,-170,53,53,15799,54,57
,2014,16,20141221,4:25p,Dallas,Indianapolis,DAL,IND,42,7,35,-3,1,51,-170,160,53,53,13611,46,43
,2014,16,20141221,8:30p,Seattle,Arizona,SEA,ARI,35,6,29,-9.5,1,45,-400,355,36.5,36.5,17838,56,48
,2014,16,20141221,8:30p,Arizona,Seattle,ARI,SEA,6,35,-29,9.5,0,55,355,-400,36.5,36.5,14215,44,52
,2014,16,20141222,8:30p,Denver,Cincinnati,DEN,CIN,28,37,-9,-3.5,0,63,-200,170,47,47,24296,71,76
,2014,16,20141222,8:30p,Cincinnati,Denver,CIN,DEN,37,28,9,3.5,1,37,170,-200,47,47,10136,29,24
,2014,17,20141228,4:25p,Detroit,Green Bay,DET,GB,20,30,-10,9,0,46,365,-410,46.5,46.5,14564,36,44
,2014,17,20141228,4:25p,Green Bay,Detroit,GB,DET,30,20,10,-9,1,54,-410,365,46.5,46.5,26161,64,56
,2014,17,20141228,1:00p,Jacksonville,Houston,JAC,HOU,17,23,-6,9.5,0,60,420,-475,40,40,6734,40,42
,2014,17,20141228,1:00p,Houston,Jacksonville,HOU,JAC,23,17,6,-9.5,1,40,-475,420,40,40,10193,60,58
,2014,17,20141228,8:30p,Cincinnati,Pittsburgh,CIN,PIT,17,27,-10,3,0,39,142,-152,48.5,48.5,10187,35,33
,2014,17,20141228,8:30p,Pittsburgh,Cincinnati,PIT,CIN,27,17,10,-3,1,61,-152,142,48.5,48.5,18935,65,67
,2014,17,20141228,1:00p,Indianapolis,Tennessee,IND,TEN,27,10,17,-7.5,1,64,-290,245,46.5,46.5,11138,76,66
,2014,17,20141228,1:00p,Tennessee,Indianapolis,TEN,IND,10,27,-17,7.5,0,36,245,-290,46.5,46.5,3433,24,34
,2014,17,20141228,1:00p,Cleveland,Baltimore,CLE,BAL,10,20,-10,13.5,0,53,720,-920,39,39,5717,33,36
,2014,17,20141228,1:00p,Baltimore,Cleveland,BAL,CLE,20,10,10,-13.5,1,47,-920,720,39,39,11740,67,64
,2014,17,20141228,1:00p,Buffalo,New England,BUF,NE,17,9,8,5,1,43,195,-215,43.5,43.5,7667,40,31
,2014,17,20141228,1:00p,New England,Buffalo,NE,BUF,9,17,-8,-5,0,57,-215,195,43.5,43.5,11412,60,69
,2014,17,20141228,1:00p,N.Y. Jets,Miami,NYJ,MIA,37,24,13,6.5,1,46,235,-255,41.5,41.5,6700,45,41
,2014,17,20141228,1:00p,Miami,N.Y. Jets,MIA,NYJ,24,37,-13,-6.5,0,54,-255,235,41.5,41.5,8355,55,59
,2014,17,20141228,4:25p,Carolina,Atlanta,CAR,ATL,34,3,31,2.5,1,46,125,-135,48,48,12519,40,43
,2014,17,20141228,4:25p,Atlanta,Carolina,ATL,CAR,3,34,-31,-2.5,0,54,-135,125,48,48,18831,60,57
,2014,17,20141228,1:00p,Chicago,Minnesota,CHI,MIN,9,13,-4,6.5,0,50,235,-255,44.5,44.5,7163,46,53
,2014,17,20141228,1:00p,Minnesota,Chicago,MIN,CHI,13,9,4,-6.5,1,51,-255,235,44.5,44.5,8389,54,47
,2014,17,20141228,1:00p,San Diego,Kansas City,SD,KC,7,19,-12,1,0,63,107,-117,40,40,21100,76,76
,2014,17,20141228,1:00p,Kansas City,San Diego,KC,SD,19,7,12,-1,1,37,-117,107,40,40,6622,24,24
,2014,17,20141228,1:00p,Philadelphia,N.Y. Giants,PHI,NYG,34,26,8,1,1,45,113,-133,53,53,5841,44,39
,2014,17,20141228,1:00p,N.Y. Giants,Philadelphia,NYG,PHI,26,34,-8,-1,0,55,-133,113,53,53,7547,56,61
,2014,17,20141228,1:00p,Dallas,Washington,DAL,WAS,44,17,27,-3.5,1,55,-185,170,48.5,48.5,10812,62,56
,2014,17,20141228,1:00p,Washington,Dallas,WAS,DAL,17,44,-27,3.5,0,45,170,-185,48.5,48.5,6567,38,44
,2014,17,20141228,1:00p,New Orleans,Tampa Bay,NO,TB,23,20,3,-4,1,54,-210,175,46.5,46.5,8255,71,61
,2014,17,20141228,1:00p,Tampa Bay,New Orleans,TB,NO,20,23,-3,4,0,46,175,-210,46.5,46.5,3416,29,39
,2014,17,20141228,4:25p,Los Angeles,Seattle,LA,SEA,6,20,-14,11,0,49,450,-525,41.5,41.5,7020,35,28
,2014,17,20141228,4:25p,Seattle,Los Angeles,SEA,LA,20,6,14,-11,1,51,-525,450,41.5,41.5,12998,65,72
,2014,17,20141228,4:25p,Arizona,San Francisco,ARI,SF,17,20,-3,6,0,50,230,-250,38,38,7313,42,34
,2014,17,20141228,4:25p,San Francisco,Arizona,SF,ARI,20,17,3,-6,1,50,-250,230,38,38,10138,58,66
,2014,17,20141228,4:25p,Oakland,Denver,OAK,DEN,14,47,-33,15.5,0,56,1025,-1250,48.5,48.5,6915,47,44
,2014,17,20141228,4:25p,Denver,Oakland,DEN,OAK,47,14,33,-15.5,1,44,-1250,1025,48.5,48.5,7760,53,56
,2014,18,20150103,8:15p,Baltimore,Pittsburgh,BAL,PIT,30,17,13,3,1,49,143,-163,47,47,25366,42,44
,2014,18,20150103,8:15p,Pittsburgh,Baltimore,PIT,BAL,17,30,-13,-3,0,51,-163,143,47,47,34398,58,56
,2014,18,20150103,4:20p,Arizona,Carolina,ARI,CAR,16,27,-11,4.5,0,48,175,-210,38,38,31438,56,50
,2014,18,20150103,4:20p,Carolina,Arizona,CAR,ARI,27,16,11,-4.5,1,52,-210,175,38,38,24872,44,50
,2014,18,20150104,4:40p,Detroit,Dallas,DET,DAL,20,24,-4,8,0,55,260,-320,48,48,19862,31,34
,2014,18,20150104,4:40p,Dallas,Detroit,DAL,DET,24,20,4,-8,1,45,-320,260,48,48,43438,69,66
,2014,19,20150110,4:35p,Baltimore,New England,BAL,NE,31,35,-4,6.5,0,58,260,-290,47.5,47.5,21354,47,47
,2014,19,20150110,4:35p,New England,Baltimore,NE,BAL,35,31,4,-6.5,1,42,-290,260,47.5,47.5,23712,53,53
,2014,19,20150110,8:15p,Carolina,Seattle,CAR,SEA,17,31,-14,13.5,0,54,600,-750,40,40,19831,46,51
,2014,19,20150110,8:15p,Seattle,Carolina,SEA,CAR,31,17,14,-13.5,1,46,-750,600,40,40,23750,54,49
,2014,19,20150111,1:05p,Dallas,Green Bay,DAL,GB,21,26,-5,5.5,0,48,220,-240,52,52,30137,51,49
,2014,19,20150111,1:05p,Green Bay,Dallas,GB,DAL,26,21,5,-5.5,1,52,-240,220,52,52,29031,49,51
,2014,19,20150111,4:40p,Indianapolis,Denver,IND,DEN,24,13,11,9.5,1,55,355,-400,54,54,26614,43,57
,2014,19,20150111,4:40p,Denver,Indianapolis,DEN,IND,13,24,-11,-9.5,0,45,-400,355,54,54,34642,57,43
,2014,20,20150118,3:05p,Green Bay,Seattle,GB,SEA,22,28,-6,7.5,0,53,275,-305,46.5,46.5,33969,56,56
,2014,20,20150118,3:05p,Seattle,Green Bay,SEA,GB,28,22,6,-7.5,1,47,-305,275,46.5,46.5,27155,44,44
,2014,20,20150118,6:50p,Indianapolis,New England,IND,NE,7,45,-38,7,0,47,280,-310,52.5,52.5,23172,37,42
,2014,20,20150118,6:50p,New England,Indianapolis,NE,IND,45,7,38,-7,1,53,-310,280,52.5,52.5,38969,63,58
,2014,22,20150201,6:30p,New England,Seattle,NE,SEA,28,24,4,1,1,54,-103,-107,47.5,47.5,55081,65,66
,2014,22,20150201,6:30p,Seattle,New England,SEA,NE,24,28,-4,-1,0,46,-107,-103,47.5,47.5,29982,35,34
,2015,1,20150910,7:30p,Pittsburgh,New England,PIT,NE,21,28,-7,8,0,46,300,-360,51,51,16983,33,36
,2015,1,20150910,7:30p,New England,Pittsburgh,NE,PIT,28,21,7,-8,1,54,-360,300,51,51,33907,67,64
,2015,1,20150913,12:00p,Green Bay,Chicago,GB,CHI,31,23,8,-7,1,67,-280,240,49,49,38217,84,78
,2015,1,20150913,12:00p,Chicago,Green Bay,CHI,GB,23,31,-8,7,0,33,240,-280,49,49,7113,16,22
,2015,1,20150913,12:00p,Kansas City,Houston,KC,HOU,27,20,7,0,1,59,108,-128,41,41,12651,52,58
,2015,1,20150913,12:00p,Houston,Kansas City,HOU,KC,20,27,-7,0,0,41,-128,108,41,41,11708,48,42
,2015,1,20150913,12:00p,Cleveland,N.Y. Jets,CLE,NYJ,10,31,-21,3,0,38,155,-175,40,40,6077,28,29
,2015,1,20150913,12:00p,N.Y. Jets,Cleveland,NYJ,CLE,31,10,21,-3,1,62,-175,155,40,40,15499,72,71
,2015,1,20150913,12:00p,Indianapolis,Buffalo,IND,BUF,14,27,-13,-2.5,0,66,-140,120,45,45,21813,72,74
,2015,1,20150913,12:00p,Buffalo,Indianapolis,BUF,IND,27,14,13,2.5,1,34,120,-140,45,45,8563,28,26
,2015,1,20150913,12:00p,Miami,Washington,MIA,WAS,17,10,7,-3.5,1,70,-185,160,43.5,43.5,28836,85,86
,2015,1,20150913,12:00p,Washington,Miami,WAS,MIA,10,17,-7,3.5,0,30,160,-185,43.5,43.5,5180,15,14
