LBSU,SYR,0.3
SYR,LBSU,-0.3
WAKE,RICH,0.0
RICH,WAKE,-0.0
UCD,WSU,-0.9
WSU,UCD,0.9
UCLA,ALA,0.0
ALA,UCLA,-0.0
BEL,BUT,0.0
BUT,BEL,-0.0
MORG,MARQ,-0.3
MARQ,MORG,0.3
NWST,ARK,-0.3
ARK,NWST,0.3
FGCU,XAV,-0.6
XAV,FGCU,0.6
STON,WASH,0.0
WASH,STON,-0.0
CSB,CAL,0.3
CAL,CSB,-0.3
TOL,DUKE,0.1
DUKE,TOL,-0.1
USM,LSU,0.3
LSU,USM,-0.3
MTU,AUB,0.6
AUB,MTU,-0.6
UCI,ORE,0.0
ORE,UCI,-0.0
ARPB,STAN,0.0
STAN,ARPB,-0.0
NW,RUTG,0.0
RUTG,NW,-0.0
IOWA,OSU,0.7
OSU,IOWA,-0.7
VT,WVU,-0.1
WVU,VT,0.1
ILL,MICH,-0.8
MICH,ILL,0.8
CIN,NCST,-0.2
NCST,CIN,0.2
MD,MSU,0.1
MSU,MD,-0.1
DAV,UVA,-0.7
UVA,DAV,0.7
COFC,MIA,-0.2
MIA,COFC,0.2
ULM,GAST,0.0
GAST,ULM,-0.0
PENN,LAS,0.6
LAS,PENN,-0.6
MRSH,AKR,-0.4
AKR,MRSH,0.4
FLA,FSU,0.9
FSU,FLA,-0.9
SBON,DEL,-0.3
DEL,SBON,0.3
LBSU,LOU,-0.4
LOU,LBSU,0.4
WM,UNC,0.0
UNC,WM,-0.0
CHAR,GT,-0.6
GT,CHAR,0.6
UNCW,OHIO,0.3
OHIO,UNCW,-0.3
KENT,KU,0.4
KU,KENT,-0.4
MISS,DAY,0.0
DAY,MISS,-0.0
ARST,USA,0.0
USA,ARST,-0.0
GASO,UTA,-0.3
UTA,GASO,0.3
TXST,TROY,0.6
TROY,TXST,-0.6
OKST,MIZZ,0.0
MIZZ,OKST,-0.0
UCSB,ORST,-0.4
ORST,UCSB,0.4
VMI,GW,0.0
GW,VMI,-0.0
ORU,DET,0.3
DET,ORU,-0.3
IONA,MASS,-0.3
MASS,IONA,0.3
CP,IPFW,0.3
IPFW,CP,-0.3
MER,TXAM,0.2
TXAM,MER,-0.2
UVM,USC,0.2
USC,UVM,-0.2
SIU,MOSU,-0.6
MOSU,SIU,0.6
MINN,PUR,-0.5
PUR,MINN,0.5
PSU,WIS,-0.3
WIS,PSU,0.3
TLSA,UCF,0.2
UCF,TLSA,-0.2
TULN,ECU,0.1
ECU,TULN,-0.1
TEM,CONN,0.0
CONN,TEM,-0.0
HOU,MEM,-0.1
MEM,HOU,0.1
VAN,SLU,-0.6
SLU,VAN,0.6
BUT,VILL,0.0
VILL,BUT,-0.0
BRAD,L-IL,1.0
L-IL,BRAD,-1.0
IND,NEB,-0.3
NEB,IND,0.3
UGA,KSU,0.2
KSU,UGA,-0.2
USF,SMU,0.6
SMU,USF,-0.6
GMU,OKLA,0.0
OKLA,GMU,-0.0
MARQ,DEP,0.3
DEP,MARQ,-0.3
COR,SYR,-0.1
SYR,COR,0.1
CREI,PROV,0.3
PROV,CREI,-0.3
UNLV,WYO,-0.6
WYO,UNLV,0.6
GTWN,XAV,0.0
XAV,GTWN,-0.0
ETSU,TENN,-0.2
TENN,ETSU,0.2
WOF,DUKE,0.0
DUKE,WOF,-0.0
PAC,LMU,0.6
LMU,PAC,-0.6
UNI,EVAN,0.0
EVAN,UNI,-0.0
USD,SF,-0.6
SF,USD,0.6
SEMO,BEL,0.3
BEL,SEMO,-0.3
UND,MTST,-0.6
MTST,UND,0.6
TNTC,EIU,0.0
EIU,TNTC,-0.0
WEB,EWU,0.6
EWU,WEB,-0.6
UNCO,MONT,0.0
MONT,UNCO,-0.0
SUU,PRST,-1.0
PRST,SUU,1.0
NAU,SAC,-0.6
SAC,NAU,0.6
IDST,IDHO,-0.3
IDHO,IDST,0.3
CAN,MONM,-0.5
MONM,CAN,0.5
WSU,STAN,0.0
STAN,WSU,-0.0
YSU,UIC,1.0
UIC,YSU,-1.0
MILW,CLEV,0.2
CLEV,MILW,-0.2
DET,WRST,0.6
WRST,DET,-0.6
VALP,OAK,0.3
OAK,VALP,-0.3
FSU,MSST,-1.0
MSST,FSU,1.0
UCRV,NIU,-0.6
NIU,UCRV,0.6
UTEP,UNT,0.0
UNT,UTEP,-0.0
UTSA,RICE,0.6
RICE,UTSA,-0.6
USC,UTAH,0.8
UTAH,USC,-0.8
UCLA,COLO,0.0
COLO,UCLA,-0.0
WASH,CAL,-0.3
CAL,WASH,0.3
SIE,FAIR,0.6
FAIR,SIE,-0.6
MAN,NIAG,0.5
NIAG,MAN,-0.5
VMI,ETSU,0.3
ETSU,VMI,-0.3
ORU,NDSU,0.3
NDSU,ORU,-0.3
NEOM,SDAK,0.3
SDAK,NEOM,-0.3
IPFW,WIU,0.5
WIU,IPFW,-0.5
IPFW,WIU,0.5
WIU,IPFW,-0.5
IPFW,WIU,0.5
WIU,IPFW,-0.5
ILL,OSU,0.3
OSU,ILL,-0.3
PSU,RUTG,0.3
RUTG,PSU,-0.3
MINN,MD,0.4
MD,MINN,-0.4
KSU,OKST,0.3
OKST,KSU,-0.3
VILL,HALL,0.2
HALL,VILL,-0.2
DUQ,DAY,0.1
DAY,DUQ,-0.1
XAV,DEP,0.4
DEP,XAV,-0.4
CONN,FLA,0.3
FLA,CONN,-0.3
BAY,OKLA,0.0
OKLA,BAY,-0.0
PROV,MARQ,0.1
MARQ,PROV,-0.1
TEX,TTU,0.0
TTU,TEX,-0.0
MICH,PUR,0.6
PUR,MICH,-0.6
URI,SLU,-0.3
SLU,URI,0.3
SMU,CIN,0.0
CIN,SMU,-0.0
TULN,MEM,0.0
MEM,TULN,-0.0
WVU,TCU,-0.5
TCU,WVU,0.5
CREI,GTWN,0.0
GTWN,CREI,-0.0
RICH,DAV,0.1
DAV,RICH,-0.1
AFA,NEV,0.3
NEV,AFA,-0.3
LAS,GMU,0.3
GMU,LAS,-0.3
TXST,GASO,0.4
GASO,TXST,-0.4
ORST,ORE,0.3
ORE,ORST,-0.3
UNC,CLEM,-0.1
CLEM,UNC,0.1
UVA,MIA,-0.6
MIA,UVA,0.6
ECU,USF,-0.4
USF,ECU,0.4
PAC,PEPP,0.0
PEPP,PAC,-0.0
APP,ARST,0.6
ARST,APP,-0.6
CSU,UNM,0.3
UNM,CSU,-0.3
SIU,BRAD,0.3
BRAD,SIU,-0.3
LT,USM,-0.1
USM,LT,0.1
USA,UTA,0.6
UTA,USA,-0.6
GONZ,PORT,0.0
PORT,GONZ,-0.0
SCAR,ISU,0.0
ISU,SCAR,-0.0
USD,SCU,0.0
SCU,USD,-0.0
WYO,SJSU,-0.3
SJSU,WYO,0.3
SDSU,FRES,0.1
FRES,SDSU,-0.1
BYU,SF,-0.5
SF,BYU,0.5
TNTC,SIUE,0.0
SIUE,TNTC,-0.0
SEMO,TNST,0.6
TNST,SEMO,-0.6
DEL,NE,0.3
NE,DEL,-0.3
SUU,SAC,0.3
SAC,SUU,-0.3
WEB,IDHO,0.5
IDHO,WEB,-0.5
NAU,PRST,-0.7
PRST,NAU,0.7
UVU,ARK,0.0
ARK,UVU,-0.0
SAV,LSU,-0.3
LSU,SAV,0.3
UCI,NMSU,0.9
NMSU,UCI,-0.9
FUR,CHAT,-0.3
CHAT,FUR,0.3
MORE,MURR,1.0
MURR,MORE,-1.0
UCF,TEM,-0.4
TEM,UCF,0.4
VCU,FOR,0.4
FOR,VCU,-0.4
UNLV,KU,0.0
KU,UNLV,-0.0
ILST,WICH,0.0
WICH,ILST,-0.0
USC,COLO,0.0
COLO,USC,-0.0
HOU,TLSA,0.0
TLSA,HOU,-0.0
FIU,FAU,0.0
FAU,FIU,-0.0
YSU,VALP,-0.3
VALP,YSU,0.3
MRSH,WKU,0.0
WKU,MRSH,-0.0
UTEP,RICE,0.3
RICE,UTEP,-0.3
L-IL,UNI,-0.3
UNI,L-IL,0.3
CLEV,UIC,-0.6
UIC,CLEV,0.6
UCLA,UTAH,0.3
UTAH,UCLA,-0.3
UTSA,UNT,-0.2
UNT,UTSA,0.2
WSU,CAL,0.1
CAL,WSU,-0.1
ASU,ARIZ,0.2
ARIZ,ASU,-0.2
UAB,MTU,-0.1
MTU,UAB,0.1
LOU,WAKE,0.3
WAKE,LOU,-0.3
WIS,NW,-0.3
NW,WIS,0.3
WASH,STAN,0.0
STAN,WASH,-0.0
MONM,NIAG,0.0
NIAG,MONM,-0.0
MAN,CAN,0.0
CAN,MAN,-0.0
IONA,SIE,0.0
SIE,IONA,-0.0
SDAK,DEN,-0.3
DEN,SDAK,0.3
SDAK,DEN,-0.3
DEN,SDAK,0.3
SDAK,DEN,-0.3
DEN,SDAK,0.3
IUPU,IPFW,0.3
IPFW,IUPU,-0.3
TXST,GAST,-0.3
GAST,TXST,0.3
ELON,TOWS,-0.2
TOWS,ELON,0.2
IND,MSU,0.0
MSU,IND,-0.0
WVU,TTU,0.3
TTU,WVU,-0.3
ND,UNC,0.3
UNC,ND,-0.3
DEL,HOF,0.0
HOF,DEL,-0.0
UNCW,NE,0.9
NE,UNCW,-0.9
WM,DREX,-0.1
DREX,WM,0.1
JMU,COFC,-0.7
COFC,JMU,0.7
ARST,ULM,0.0
ULM,ARST,-0.0
WRST,GB,0.0
GB,WRST,-0.0
USA,UALR,0.1
UALR,USA,-0.1
UTA,TROY,0.2
TROY,UTA,-0.2
NEB,IOWA,0.6
IOWA,NEB,-0.6
OKLA,TEX,0.0
TEX,OKLA,-0.0
WOF,CHAT,-0.3
CHAT,WOF,0.3
CIT,UNCG,0.0
UNCG,CIT,-0.0
RID,FAIR,0.2
FAIR,RID,-0.2
FUR,WCU,-0.6
WCU,FUR,0.6
ETSU,SAM,0.0
SAM,ETSU,-0.0
TXSO,SOU,0.4
SOU,TXSO,-0.4
MISS,UK,-0.1
UK,MISS,0.1
UCF,HOU,0.0
HOU,UCF,-0.0
ECU,CIN,0.4
CIN,ECU,-0.4
MARQ,GTWN,-0.3
GTWN,MARQ,0.3
VT,FSU,0.3
FSU,VT,-0.3
MICH,PSU,0.0
PSU,MICH,-0.0
ARK,UGA,0.2
UGA,ARK,-0.2
CMU,TOL,0.0
TOL,CMU,-0.0
SLU,GW,0.9
GW,SLU,-0.9
PROV,BUT,0.0
BUT,PROV,-0.0
AUB,VAN,0.0
VAN,AUB,-0.0
OSU,MINN,-0.1
MINN,OSU,0.1
PITT,BC,0.0
BC,PITT,-0.0
TXAM,ALA,0.0
ALA,TXAM,-0.0
OKST,ISU,-0.6
ISU,OKST,0.6
UNM,SDSU,-0.2
SDSU,UNM,0.2
QUIN,IONA,0.2
IONA,QUIN,-0.2
USF,CONN,0.6
CONN,USF,-0.6
AKR,WMU,0.3
WMU,AKR,-0.3
UNH,ALBY,-0.1
ALBY,UNH,0.1
LAS,MASS,-0.1
MASS,LAS,0.1
CSN,UCD,0.2
UCD,CSN,-0.2
MOSU,INST,0.4
INST,MOSU,-0.4
FLA,SCAR,0.1
SCAR,FLA,-0.1
BALL,EMU,0.0
EMU,BALL,-0.0
NIU,OHIO,-0.3
OHIO,NIU,0.3
TEM,TULN,0.0
TULN,TEM,-0.0
BGSU,KENT,-0.1
KENT,BGSU,0.1
BUFF,M-OH,0.0
M-OH,BUFF,-0.0
DAV,VCU,-0.6
VCU,DAV,0.6
FOR,URI,0.3
URI,FOR,-0.3
FOR,URI,0.3
URI,FOR,-0.3
FOR,URI,0.3
URI,FOR,-0.3
NCST,UVA,0.6
UVA,NCST,-0.6
SYR,GT,0.6
GT,SYR,-0.6
HALL,XAV,-0.3
XAV,HALL,0.3
PUR,WIS,0.1
WIS,PUR,-0.1
BRAD,WICH,0.4
WICH,BRAD,-0.4
L-IL,EVAN,-0.4
EVAN,L-IL,0.4
SIU,UNI,0.9
UNI,SIU,-0.9
DRKE,ILST,0.6
ILST,DRKE,-0.6
WYO,CSU,0.0
CSU,WYO,-0.0
TENN,MSST,0.0
MSST,TENN,-0.0
TCU,KSU,-0.3
KSU,TCU,0.3
SJSU,AFA,0.0
AFA,SJSU,-0.0
DEP,CREI,-0.6
CREI,DEP,0.6
CLEM,LOU,0.9
LOU,CLEM,-0.9
COLO,UTAH,0.6
UTAH,COLO,-0.6
DUKE,WAKE,0.0
WAKE,DUKE,-0.0
MD,ILL,-1.0
ILL,MD,1.0
KU,BAY,-0.3
BAY,KU,0.3
CAL,USC,0.1
USC,CAL,-0.1
USU,FRES,-0.3
FRES,USU,0.3
NEV,UNLV,0.3
UNLV,NEV,-0.3
IUPU,ORU,0.0
ORU,IUPU,-0.0
EIU,TNST,0.0
TNST,EIU,-0.0
SIUE,BEL,0.5
BEL,SIUE,-0.5
CP,HAW,0.3
HAW,CP,-0.3
DREX,TOWS,-0.3
TOWS,DREX,0.3
DEL,UNCW,0.3
UNCW,DEL,-0.3
ODU,MRSH,0.6
MRSH,ODU,-0.6
GMU,RICH,-0.9
RICH,GMU,0.9
MSU,IOWA,0.3
IOWA,MSU,-0.3
DAY,SBON,0.3
SBON,DAY,-0.3
NE,JMU,-0.7
JMU,NE,0.7
LSU,MIZZ,-0.2
MIZZ,LSU,0.2
WRST,YSU,0.3
YSU,WRST,-0.3
OAK,CLEV,0.0
CLEV,OAK,-0.0
HOF,COFC,-0.7
COFC,HOF,0.7
CHAR,WKU,0.0
WKU,CHAR,-0.0
USM,UTSA,-0.3
UTSA,USM,0.3
UIC,VALP,0.3
VALP,UIC,-0.3
APP,USA,0.0
USA,APP,-0.0
FIU,MTU,0.2
MTU,FIU,-0.2
FAU,UAB,-0.3
UAB,FAU,0.3
ULM,UTA,-0.3
UTA,ULM,0.3
UALR,TXST,-0.4
TXST,UALR,0.4
GASO,ARST,0.2
ARST,GASO,-0.2
ASU,ORST,0.0
ORST,ASU,-0.0
LT,UTEP,-0.6
UTEP,LT,0.6
STAN,UCLA,0.0
UCLA,STAN,-0.0
MEM,SMU,-0.3
SMU,MEM,0.3
RUTG,NEB,-0.1
NEB,RUTG,0.1
SCU,PORT,-0.1
PORT,SCU,0.1
NIAG,SIE,0.1
SIE,NIAG,-0.1
CSF,UCRV,0.6
UCRV,CSF,-0.6
ARIZ,ORE,0.6
ORE,ARIZ,-0.6
LBSU,UCI,0.5
UCI,LBSU,-0.5
LMU,USD,1.0
USD,LMU,-1.0
PEPP,BYU,0.3
BYU,PEPP,-0.3
DEN,IPFW,0.0
IPFW,DEN,-0.0
UNCG,FUR,0.3
FUR,UNCG,-0.3
VMI,WOF,1.0
WOF,VMI,-1.0
WCU,CHAT,-0.3
CHAT,WCU,0.3
CAN,MRST,0.3
MRST,CAN,-0.3
MER,ETSU,0.0
ETSU,MER,-0.0
SAM,CIT,0.3
CIT,SAM,-0.3
SAC,UND,0.4
UND,SAC,-0.4
NDSU,NEOM,-0.3
NEOM,NDSU,0.3
MURR,TNTC,0.0
TNTC,MURR,-0.0
MORE,SEMO,0.0
SEMO,MORE,-0.0
EKY,UTM,0.0
UTM,EKY,-0.0
PEAY,JVST,0.3
JVST,PEAY,-0.3
MTST,IDST,0.0
IDST,MTST,-0.0
PRST,UNCO,0.0
UNCO,PRST,-0.0
MONT,WEB,-0.3
WEB,MONT,0.3
RMU,WAG,0.6
WAG,RMU,-0.6
ELON,WM,-0.1
WM,ELON,0.1
AKR,TOL,0.3
TOL,AKR,-0.3
GB,MILW,0.0
MILW,GB,-0.0
QUIN,MONM,0.9
MONM,QUIN,-0.9
CIN,CONN,-0.1
CONN,CIN,0.1
OSU,IND,0.1
IND,OSU,-0.1
HOF,ELON,0.6
ELON,HOF,-0.6
GTWN,PROV,0.1
PROV,GTWN,-0.1
CLEM,PITT,0.4
PITT,CLEM,-0.4
BUFF,WMU,-0.2
WMU,BUFF,0.2
GT,WAKE,0.0
WAKE,GT,-0.0
GW,LAS,-0.2
LAS,GW,0.2
URI,DUQ,0.0
DUQ,URI,-0.0
MINN,MICH,0.0
MICH,MINN,-0.0
NE,TOWS,-0.6
TOWS,NE,0.6
HALL,CREI,-0.9
CREI,HALL,0.9
LOU,UNC,0.0
UNC,LOU,-0.0
LOU,UNC,0.0
UNC,LOU,-0.0
LOU,UNC,0.0
UNC,LOU,-0.0
XAV,BUT,0.7
BUT,XAV,-0.7
TROY,GAST,-0.4
GAST,TROY,0.4
CSU,AFA,-0.3
AFA,CSU,0.3
EVAN,BRAD,0.0
BRAD,EVAN,-0.0
ALA,TENN,-0.3
TENN,ALA,0.3
MD,PUR,0.0
PUR,MD,-0.0
TTU,KU,0.0
KU,TTU,-0.0
UK,TXAM,-0.1
TXAM,UK,0.1
WSU,WASH,0.3
WASH,WSU,-0.3
OAK,DET,0.0
DET,OAK,-0.0
TLSA,TEM,-0.5
TEM,TLSA,0.5
LT,UTSA,0.3
UTSA,LT,-0.3
FIU,UAB,0.0
UAB,FIU,-0.0
UNT,RICE,0.0
RICE,UNT,-0.0
OHIO,BGSU,0.3
BGSU,OHIO,-0.3
UNI,DRKE,-0.3
DRKE,UNI,0.3
BAY,TCU,-0.9
TCU,BAY,0.9
DEP,VILL,0.3
VILL,DEP,-0.3
SCU,GONZ,0.0
GONZ,SCU,-0.0
UCRV,UCI,0.0
UCI,UCRV,-0.0
SF,PORT,0.7
PORT,SF,-0.7
BC,MIA,0.0
MIA,BC,-0.0
VAN,ARK,-0.8
ARK,VAN,0.8
CMU,BALL,0.4
BALL,CMU,-0.4
TEX,OKST,0.0
OKST,TEX,-0.0
PENN,PRIN,-0.2
PRIN,PENN,0.2
SCAR,MISS,0.3
MISS,SCAR,-0.3
ASU,ORE,0.3
ORE,ASU,-0.3
EMU,M-OH,-0.3
M-OH,EMU,0.3
ULM,TXST,0.0
TXST,ULM,-0.0
ODU,WKU,0.0
WKU,ODU,-0.0
APP,UALR,0.0
UALR,APP,-0.0
FRES,NEV,0.4
NEV,FRES,-0.4
BSU,WYO,-0.2
WYO,BSU,0.2
DEL,COFC,-0.3
COFC,DEL,0.3
UVA,ND,0.0
ND,UVA,-0.0
KSU,OKLA,1.0
OKLA,KSU,-1.0
MIZZ,AUB,0.0
AUB,MIZZ,-0.0
DREX,UNCW,0.5
UNCW,DREX,-0.5
JMU,WM,0.1
WM,JMU,-0.1
DAY,FOR,0.0
FOR,DAY,-0.0
SLU,DAV,0.0
DAV,SLU,-0.0
CHAR,MRSH,0.6
MRSH,CHAR,-0.6
MSST,FLA,0.0
FLA,MSST,-0.0
HARV,DART,-0.3
DART,HARV,0.3
ISU,WVU,0.0
WVU,ISU,-0.0
KENT,NIU,0.1
NIU,KENT,-0.1
FAU,MTU,-0.3
MTU,FAU,0.3
ARST,UTA,0.0
UTA,ARST,-0.0
LMU,BYU,0.0
BYU,LMU,-0.0
UGA,LSU,0.0
LSU,UGA,-0.0
UNM,USU,-0.3
USU,UNM,0.3
USM,UTEP,0.0
UTEP,USM,-0.0
SJSU,UNLV,0.3
UNLV,SJSU,-0.3
USD,PEPP,-0.8
PEPP,USD,0.8
LBSU,UCD,0.6
UCD,LBSU,-0.6
UCSB,CP,-0.2
CP,UCSB,0.2
INST,SIU,-0.2
SIU,INST,0.2
DEN,IUPU,0.3
IUPU,DEN,-0.3
CAN,IONA,0.3
IONA,CAN,-0.3
INST,SIU,-0.2
SIU,INST,0.2
PRST,UND,0.4
UND,PRST,-0.4
CHAT,ETSU,-0.1
ETSU,CHAT,0.1
VMI,FUR,0.7
FUR,VMI,-0.7
CIT,MER,0.3
MER,CIT,-0.3
SUU,NAU,0.0
NAU,SUU,-0.0
UNCG,WCU,0.3
WCU,UNCG,-0.3
UNCG,WCU,0.3
WCU,UNCG,-0.3
UNCG,WCU,0.3
WCU,UNCG,-0.3
SDAK,IPFW,-0.3
IPFW,SDAK,0.3
EKY,SEMO,-0.3
SEMO,EKY,0.3
MORE,UTM,0.3
UTM,MORE,-0.3
NIAG,MAN,0.0
MAN,NIAG,-0.0
SAM,WOF,0.3
WOF,SAM,-0.3
TNST,SIUE,0.0
SIUE,TNST,-0.0
ORU,WIU,0.3
WIU,ORU,-0.3
PEAY,TNTC,1.0
TNTC,PEAY,1.0
MONT,IDST,0.3
IDST,MONT,-0.3
SAC,UNCO,-0.6
UNCO,SAC,0.6
EWU,IDHO,0.3
IDHO,EWU,-0.3
STON,UVM,-0.1
UVM,STON,0.1
CSN,HAW,0.3
HAW,CSN,-0.3
DUKE,NCST,0.0
NCST,DUKE,-0.0
WIS,RUTG,-0.3
RUTG,WIS,0.3
NW,MSU,-0.1
MSU,NW,0.1
MASS,GMU,0.0
GMU,MASS,-0.0
SMU,UCF,0.3
UCF,SMU,-0.3
WICH,L-IL,0.3
L-IL,WICH,-0.3
MEM,HOU,0.8
HOU,MEM,-0.8
CAL,UCLA,0.3
UCLA,CAL,-0.3
YSU,GB,0.1
GB,YSU,-0.1
FSU,SYR,0.3
SYR,FSU,-0.3
ILL,NEB,-0.4
NEB,ILL,0.4
ARIZ,ORST,0.3
ORST,ARIZ,-0.3
STAN,USC,0.3
USC,STAN,-0.3
MRST,QUIN,0.4
QUIN,MRST,-0.4
FAIR,SIE,0.0
SIE,FAIR,-0.0
MURR,JVST,0.0
JVST,MURR,-0.0
MONM,RID,0.0
RID,MONM,-0.0
OKST,KU,-0.3
KU,OKST,0.3
MICH,OSU,0.6
OSU,MICH,-0.6
BUT,HALL,0.6
HALL,BUT,-0.6
ALA,SCAR,0.0
SCAR,ALA,-0.0
ARK,TENN,0.0
TENN,ARK,-0.0
VT,LOU,0.6
LOU,VT,-0.6
OKLA,WVU,-0.3
WVU,OKLA,0.3
PSU,IND,1.0
IND,PSU,-1.0
VCU,URI,0.6
URI,VCU,-0.6
CLEM,UVA,0.3
UVA,CLEM,-0.3
WAKE,SYR,-0.3
SYR,WAKE,0.3
MSST,TXAM,0.6
TXAM,MSST,-0.6
MIZZ,UK,0.0
UK,MIZZ,-0.0
MIA,DUKE,-0.3
DUKE,MIA,0.3
GTWN,DEP,0.6
DEP,GTWN,-0.6
IOWA,MINN,0.6
MINN,IOWA,-0.6
CONN,TLSA,-0.2
TLSA,CONN,0.2
UNLV,BSU,-0.6
BSU,UNLV,0.6
PENN,NIAG,0.3
NIAG,PENN,-0.3
FAIR,IONA,0.7
IONA,FAIR,-0.7
BRAD,UNI,0.2
UNI,BRAD,-0.2
AMER,LEH,0.3
LEH,AMER,-0.3
GMU,SBON,-0.1
SBON,GMU,0.1
LAS,DAY,0.3
DAY,LAS,-0.3
UNC,NCST,0.0
NCST,UNC,-0.0
ND,GT,-0.3
GT,ND,0.3
RUTG,MD,0.0
MD,RUTG,-0.0
M-OH,CMU,-0.3
CMU,M-OH,0.3
TOL,OHIO,-0.6
OHIO,TOL,0.6
BGSU,AKR,-0.6
AKR,BGSU,0.6
CLEV,WRST,-0.1
WRST,CLEV,0.1
HARV,BC,-0.3
BC,HARV,0.3
UNCW,WM,0.3
WM,UNCW,-0.3
TULN,UCF,0.4
UCF,TULN,-0.4
HOU,ECU,-0.3
ECU,HOU,0.3
TOWS,DEL,-0.2
DEL,TOWS,0.2
HOF,NE,-0.3
NE,HOF,0.3
ILST,INST,0.0
INST,ILST,-0.0
EMU,KENT,0.0
KENT,EMU,-0.0
BALL,WMU,0.0
WMU,BALL,-0.0
NIU,BUFF,0.3
BUFF,NIU,-0.3
LSU,MISS,0.3
MISS,LSU,-0.3
COFC,ELON,0.3
ELON,COFC,-0.3
DAV,MASS,0.5
MASS,DAV,-0.5
SMU,TEM,0.4
TEM,SMU,-0.4
DRKE,L-IL,1.0
L-IL,DRKE,-1.0
DET,UIC,-0.3
UIC,DET,0.3
TTU,KSU,0.0
KSU,TTU,-0.0
DUQ,SLU,-0.3
SLU,DUQ,0.3
EVAN,MOSU,0.9
MOSU,EVAN,-0.9
YSU,MILW,-0.3
MILW,YSU,0.3
CREI,MARQ,0.0
MARQ,CREI,-0.0
AFA,UNM,-0.4
UNM,AFA,0.4
UGA,VAN,0.3
VAN,UGA,-0.3
UCLA,USC,0.6
USC,UCLA,-0.6
FSU,PITT,-0.6
PITT,FSU,0.6
XAV,VILL,0.5
VILL,XAV,-0.5
ISU,BAY,0.0
BAY,ISU,-0.0
ILL,NW,0.0
NW,ILL,-0.0
NEV,CSU,-0.3
CSU,NEV,0.3
FRES,SJSU,0.0
SJSU,FRES,-0.0
SDSU,WYO,-0.4
WYO,SDSU,0.4
STAN,CAL,-0.1
CAL,STAN,0.1
VMI,UNCG,-0.3
UNCG,VMI,0.3
NEOM,ORU,0.0
ORU,NEOM,-0.0
NDSU,SDAK,0.0
SDAK,NDSU,-0.0
WIU,DEN,-0.1
DEN,WIU,0.1
SEMO,JVST,0.4
JVST,SEMO,-0.4
SIU,WICH,-0.1
WICH,SIU,0.1
RICH,GW,-0.2
GW,RICH,0.2
UTA,GAST,-0.5
GAST,UTA,0.5
WKU,FAU,0.0
FAU,WKU,-0.0
UNT,CHAR,0.6
CHAR,UNT,-0.6
AUB,FLA,-0.6
FLA,AUB,0.6
GB,OAK,0.0
OAK,GB,-0.0
CIN,MEM,0.0
MEM,CIN,-0.0
JMU,DREX,-0.9
DREX,JMU,0.9
RICE,ODU,0.3
ODU,RICE,-0.3
MRSH,FIU,0.4
FIU,MRSH,-0.4
ARST,APP,0.9
APP,ARST,-0.9
TROY,ULM,0.2
ULM,TROY,-0.2
MTU,USM,-0.3
USM,MTU,0.3
UAB,LT,0.3
LT,UAB,-0.3
USA,TXST,-0.3
TXST,USA,0.3
ORST,WASH,-0.3
WASH,ORST,0.3
COLO,ARIZ,-1.0
ARIZ,COLO,1.0
NEB,WIS,0.1
WIS,NEB,-0.1
UTAH,ASU,-0.7
ASU,UTAH,0.7
CSN,UCSB,0.7
UCSB,CSN,-0.7
PORT,LMU,0.9
LMU,PORT,-0.9
UCD,UCRV,-0.3
UCRV,UCD,0.3
GONZ,PEPP,0.4
PEPP,GONZ,-0.4
UCI,CSF,0.3
CSF,UCI,-0.3
CP,LBSU,0.3
LBSU,CP,-0.3
ORE,WSU,0.2
WSU,ORE,-0.2
BYU,PAC,-0.9
PAC,BYU,0.9
FUR,MER,0.0
MER,FUR,-0.0
EIU,EKY,-0.6
EKY,EIU,0.6
SIUE,MORE,-0.3
MORE,SIUE,0.3
CHAT,SAM,0.4
SAM,CHAT,-0.4
RID,QUIN,-0.2
QUIN,RID,0.2
UTM,TNTC,0.3
TNTC,UTM,-0.3
WEB,NAU,-0.1
NAU,WEB,0.1
IDST,SUU,-0.6
SUU,IDST,0.6
EWU,PRST,-0.3
PRST,EWU,0.3
IDHO,SAC,-0.3
SAC,IDHO,0.3
ETSU,WCU,0.1
WCU,ETSU,-0.1
BEL,MURR,1.0
MURR,BEL,-1.0
MRST,FAIR,-0.6
FAIR,MRST,0.6
IONA,NIAG,0.5
NIAG,IONA,-0.5
SIE,CAN,0.3
CAN,SIE,-0.3
WIU,NDSU,0.0
NDSU,WIU,-0.0
SFNY,RMU,-0.3
RMU,SFNY,0.3
TLSA,USF,-0.1
USF,TLSA,0.1
TXAM,LSU,0.1
LSU,TXAM,-0.1
CMU,AKR,-0.3
AKR,CMU,0.3
MARQ,XAV,0.0
XAV,MARQ,-0.0
WM,TOWS,0.1
TOWS,WM,-0.1
NIU,EMU,0.0
EMU,NIU,-0.0
DUKE,LOU,0.1
LOU,DUKE,-0.1
WMU,TOL,0.3
TOL,WMU,-0.3
SLU,DAY,0.2
DAY,SLU,-0.2
PUR,PSU,0.1
PSU,PUR,-0.1
NCST,FSU,0.0
FSU,NCST,-0.0
KU,ISU,0.1
ISU,KU,-0.1
MIA,ND,0.1
ND,MIA,-0.1
UVA,BC,-0.5
BC,UVA,0.5
FOR,LAS,-0.2
LAS,FOR,0.2
UCF,MEM,-0.1
MEM,UCF,0.1
OSU,IOWA,0.0
