game_id,season,week,date,time,team_org,opponent_team_org,team,opponent_team,points,opponent_points,points_difference,spread,win_against_spread,spread_percentage_sbr,moneyline_team,moneyline_opponent,total_team,total_opponent,spread_percentage_sportsplays,spread_percentage_vegas
,,,20160409,4:05p,,,SF,LAD,2,3,-1,1.5,0,38%,+130,-140,,,56%,44%
,,,20160409,7:10p,,,STL,ATL,12,2,10,-1.5,1,64%,-138,+128,,,71%,70%
,,,20160409,7:10p,,,ATL,STL,2,12,-10,1.5,0,36%,+128,-138,,,29%,30%
,,,20160409,7:10p,,,PHI,NYM,1,0,1,+1.5,1,32%,+149,-159,,,15%,5%
,,,20160409,7:10p,,,NYM,PHI,0,1,-1,-1.5,0,68%,-159,+149,,,85%,95%
,,,20160409,8:10p,,,SD,COL,16,3,13,+1.5,1,43%,+113,-123,,,28%,23%
,,,20160409,8:10p,,,COL,SD,3,16,-13,-1.5,0,57%,-123,+113,,,72%,77%
,,,20160409,8:10p,,,CHC,ARI,4,2,2,+1.5,1,37%,-105,-105,,,38%,42%
,,,20160409,8:10p,,,ARI,CHC,2,4,-2,-1.5,0,63%,-105,-105,,,62%,58%
,,,20160409,1:07p,,,BOS,TOR,8,4,4,+1.5,1,37%,+110,-120,,,NaN
,,,20160409,1:07p,,,TOR,BOS,4,8,-4,-1.5,0,63%,-120,+110,,,89%
,,,20160409,1:10p,,,NYY,DET,8,4,4,+1.5,1,44%,-101,-109,,,29%,12%
,,,20160409,1:10p,,,DET,NYY,4,8,-4,-1.5,0,56%,-109,-101,,,71%,88%
,,,20160409,2:10p,,,CLE,CWS,3,7,-4,+1.5,0,35%,+156,-166,,,5%
,,,20160409,2:10p,,,CWS,CLE,7,3,4,-1.5,1,66%,-166,+156,,,NaN
,,,20160409,7:15p,,,MIN,KC,0,7,-7,+1.5,0,37%,+113,-123,,,30%,28%
,,,20160409,7:15p,,,KC,MIN,7,0,7,-1.5,1,63%,-123,+113,,,70%,72%
,,,20160409,9:05p,,,TEX,LAA,4,1,3,+1.5,1,51%,+110,-120,,,46%,17%
,,,20160409,9:05p,,,LAA,TEX,1,4,-3,-1.5,0,49%,-120,+110,,,54%,83%
,,,20160409,9:10p,,,OAK,SEA,6,1,5,+1.5,1,44%,+115,-125,,,28%,9%
,,,20160409,9:10p,,,SEA,OAK,1,6,-5,-1.5,0,56%,-125,+115,,,72%,91%
,,,20160409,7:10p,,,HOU,MIL,6,4,2,-1.5,1,67%,-150,+140,,,78%,81%
,,,20160409,7:10p,,,MIL,HOU,4,6,-2,1.5,0,33%,+140,-150,,,22%,19%
,,,20160410,1:10p,,,PHI,NYM,5,2,3,+1.5,1,30%,+217,-237,,,14%,7%
,,,20160410,1:10p,,,NYM,PHI,2,5,-3,-1.5,0,70%,-237,+217,,,86%,93%
,,,20160410,1:10p,,,PIT,CIN,1,2,-1,-1.5,0,60%,-112,+102,,,67%,69%
,,,20160410,1:10p,,,CIN,PIT,2,1,1,1.5,1,40%,+102,-112,,,33%,31%
,,,20160410,1:35p,,,MIA,WSH,2,4,-2,+1.5,0,34%,+141,-151,,,20%,27%
,,,20160410,1:35p,,,WSH,MIA,4,2,2,-1.5,1,66%,-151,+141,,,80%,73%
,,,20160410,1:35p,,,STL,ATL,12,7,5,-1.5,1,66%,-161,+151,,,77%,83%
,,,20160410,1:35p,,,ATL,STL,7,12,-5,1.5,0,34%,+151,-161,,,23%,17%
,,,20160410,4:05p,,,LAD,SF,6,9,-3,+1.5,0,38%,+130,-140,,,32%,18%
,,,20160410,4:05p,,,SF,LAD,9,6,3,-1.5,1,62%,-140,+130,,,68%,82%
,,,20160410,4:10p,,,SD,COL,3,6,-3,+1.5,0,50%,+121,-131,,,43%,23%
,,,20160410,4:10p,,,COL,SD,6,3,3,-1.5,1,50%,-131,+121,,,57%,77%
,,,20160410,4:10p,,,CHC,ARI,7,3,4,-1.5,1,70%,-215,+195,,,84%,85%
,,,20160410,4:10p,,,ARI,CHC,3,7,-4,1.5,0,30%,+195,-215,,,16%,15%
,,,20160410,1:07p,,,BOS,TOR,0,3,-3,+1.5,0,32%,+138,-148,,,NaN
,,,20160410,1:07p,,,TOR,BOS,3,0,3,-1.5,1,68%,-148,+138,,,94%
,,,20160410,1:35p,,,TB,BAL,3,5,-2,-1.5,0,48%,-113,+103,,,58%,84%
,,,20160410,1:35p,,,BAL,TB,5,3,2,1.5,1,0%,+103,-113,,,42%,16%
,,,20160410,2:15p,,,MIN,KC,3,4,-1,+1.5,0,31%,+152,-162,,,14%,5%
,,,20160410,2:15p,,,KC,MIN,4,3,1,-1.5,1,69%,-162,+152,,,86%,95%
,,,20160410,3:35p,,,TEX,LAA,1,3,-2,+1.5,0,46%,+111,-121,,,40%,13%
